episode_id,arm,onset_w,mode,scores
EP00664,C3_both,28,GEOMETRY_ROTATION,"0.5774,0.5062,0.5898,0.8404,0.7785,0.8232,0.4144,0.1906,0.6926,0.9672,0.8442,0.4754,0.4746,0.2721,0.6206,0.6721,0.9441,1.0090,1.0595,1.0271,0.4334,0.4001,0.4162,0.2836,0.1986,0.4538,0.8000,0.9820,1.1482,1.4653,1.9359,2.1105,2.2473,2.4252,2.6451,2.6263,2.4706,2.6345,2.8877,3.1743,3.3901,3.7536,4.4190,4.1791,4.8628,5.2663,5.5409,5.7488,6.0446,6.1194,6.5569,7.6255,7.7692,8.4040,8.5260"
EP00665,C1_variability,26,GEOMETRY_ROTATION,"0.0321,0.2299,0.1608,0.4110,0.5638,0.7097,0.1346,0.1537,0.3059,0.2754,0.3013,0.1065,0.0876,0.2167,0.5367,0.3787,0.4036,0.3400,0.2291,0.5541,0.4353,0.2502,0.3857,0.4610,1.2103,2.6016,2.6755,3.2441,3.7953,4.4605,4.8898,5.1835,5.9062,6.1827,7.0199,7.9741,8.1226,9.4196,10.3805,11.7140,11.9217,11.4038,13.2714,14.0433,15.5987,14.8169,15.6023,16.8500,16.6871,16.7447,17.1301,18.3423,18.0606,18.3918,19.6012"
EP00665,C2_covariance,26,GEOMETRY_ROTATION,"0.2681,0.0716,0.2663,0.5295,0.3780,0.0610,0.1060,0.3132,0.9941,1.2671,1.1448,0.7783,0.7775,0.5763,0.2984,0.1955,0.4693,0.5695,0.6570,0.6904,0.4155,0.4740,0.2925,0.9033,1.7985,3.3279,2.9667,3.1107,2.5403,2.2130,2.1032,2.6168,2.8824,3.0736,2.8291,2.1832,2.0340,1.9850,2.3030,2.4321,1.6667,1.6110,2.3979,1.8925,2.4426,3.2428,2.5406,2.2545,2.1968,1.6800,0.9385,1.4972,2.6602,2.2957,2.2639"
EP00665,C3_both,26,GEOMETRY_ROTATION,"0.2681,0.2299,0.2663,0.5295,0.5638,0.7097,0.1346,0.3132,0.9941,1.2671,1.1448,0.7783,0.7775,0.5763,0.5367,0.3787,0.4693,0.5695,0.6570,0.6904,0.4353,0.4740,0.3857,0.9033,1.7985,3.3279,2.9667,3.2441,3.7953,4.4605,4.8898,5.1835,5.9062,6.1827,7.0199,7.9741,8.1226,9.4196,10.3805,11.7140,11.9217,11.4038,13.2714,14.0433,15.5987,14.8169,15.6023,16.8500,16.6871,16.7447,17.1301,18.3423,18.0606,18.3918,19.6012"
EP00666,C1_variability,28,GEOMETRY_ROTATION,"0.0000,0.2380,0.1591,0.3251,0.5443,0.6649,0.2176,0.1619,0.3140,0.2836,0.3095,0.1147,0.0794,0.2084,0.5284,0.3705,0.3953,0.3318,0.2209,0.5458,0.4626,0.4292,0.3563,0.2084,0.9934,4.1802,7.7647,9.9797,12.2725,14.2097,15.0509,15.9147,17.5663,18.8547,18.3293,20.1014,21.9260,23.6000,22.6233,21.0274,20.7043,18.2128,19.0667,20.0670,24.4636,28.9282,34.9901,41.7311,46.2940,55.2565,58.3460,64.2074,63.9675,64.5980,64.7538"
EP00666,C2_covariance,28,GEOMETRY_ROTATION,"0.2681,0.1077,0.2663,0.5295,0.3780,0.1389,0.1269,0.3132,0.9941,1.2671,1.1448,0.7783,0.7775,0.5763,0.2984,0.0097,0.2164,0.2775,0.3796,0.4447,0.2340,0.3540,0.6161,0.4793,4.4363,17.2902,20.0545,16.6181,16.2823,15.9076,15.4162,15.0254,15.2727,15.3970,15.9252,15.2910,15.0459,15.9706,15.5188,15.4142,13.7775,12.7830,11.6085,10.1280,8.5977,6.1124,4.8537,5.1280,4.9815,4.8811,4.2810,3.8903,3.9746,4.2958,4.4158"
EP00666,C3_both,28,GEOMETRY_ROTATION,"0.2681,0.2380,0.2663,0.5295,0.5443,0.6649,0.2176,0.3132,0.9941,1.2671,1.1448,0.7783,0.7775,0.5763,0.5284,0.3705,0.3953,0.3318,0.3796,0.5458,0.4626,0.4292,0.6161,0.4793,4.4363,17.2902,20.0545,16.6181,16.2823,15.9076,15.4162,15.9147,17.5663,18.8547,18.3293,20.1014,21.9260,23.6000,22.6233,21.0274,20.7043,18.2128,19.0667,20.0670,24.4636,28.9282,34.9901,41.7311,46.2940,55.2565,58.3460,64.2074,63.9675,64.5980,64.7538"
EP00667,C1_variability,29,NONE,"0.4183,0.2819,1.6881,2.0229,2.0754,2.0279,2.0202,2.1552,1.6589,1.4730,1.4266,2.3145,1.7620,1.6718,0.2935,0.0440,0.6413,0.4636,0.6304,0.6745,0.6103,0.4829,0.7172,4.0726,4.1065,3.4981,3.4214,3.2928,2.4836,0.6784,0.3942,0.5637,0.4690,0.5702,0.7220,0.8141,0.5509,0.4605,0.7906,0.5848,0.5650,0.8932,0.8249,0.8288,1.0530,0.9013,0.9354,0.9317,0.9515,1.1467,0.9976,1.2206,1.5949,1.7640,1.5028"
EP00667,C2_covariance,29,NONE,"0.0448,0.4103,0.1772,0.0435,0.0538,0.1562,0.0644,0.0641,0.1261,0.4878,0.2597,0.6969,0.4171,0.5116,0.6264,0.3235,0.3559,0.0309,0.3578,0.4315,0.0088,0.3236,0.5813,0.2938,0.2864,0.0871,0.1031,0.2224,0.0141,0.4608,0.1272,0.3740,0.0723,0.2803,0.2527,0.1621,0.1277,0.1595,0.2156,0.2988,0.1578,0.0050,0.0645,0.5769,0.4126,0.3431,0.5360,0.4177,0.6285,0.5280,0.7335,0.4828,0.5660,0.3784,0.3379"
EP00667,C3_both,29,NONE,"0.4183,0.4103,1.6881,2.0229,2.0754,2.0279,2.0202,2.1552,1.6589,1.4730,1.4266,2.3145,1.7620,1.6718,0.6264,0.3235,0.6413,0.4636,0.6304,0.6745,0.6103,0.4829,0.7172,4.0726,4.1065,3.4981,3.4214,3.2928,2.4836,0.6784,0.3942,0.5637,0.4690,0.5702,0.7220,0.8141,0.5509,0.4605,0.7906,0.5848,0.5650,0.8932,0.8249,0.8288,1.0530,0.9013,0.9354,0.9317,0.9515,1.1467,0.9976,1.2206,1.5949,1.7640,1.5028"
EP00668,C1_variability,28,RATE_LOSS,"0.5031,0.2939,1.5086,1.7873,1.8309,1.7914,1.7850,1.8973,1.4843,1.3296,1.5350,2.4236,1.5702,1.4950,0.3481,0.0672,0.4299,0.2820,0.4208,0.4575,0.4041,0.2981,0.6203,4.1307,4.3394,3.8969,3.7549,3.5850,2.7444,1.2347,1.7207,1.6962,1.7547,1.8335,1.8425,1.8887,1.8517,1.8103,1.9210,1.9272,1.7866,1.7241,1.6978,1.7949,1.5777,1.5811,1.6410,1.7607,1.8093,1.9356,2.1504,2.2458,2.2863,2.1590,2.1843"
EP00668,C2_covariance,28,RATE_LOSS,"0.0559,0.3053,0.1662,0.0325,0.0428,0.1452,0.0533,0.1545,0.2779,0.4989,0.2708,0.7081,0.4282,0.4294,0.3409,0.0575,0.3670,0.0198,0.3468,0.4205,0.0198,0.3127,0.5644,0.5130,0.9999,1.8737,2.6040,2.7196,1.4091,0.1383,0.0350,0.3851,0.0834,0.2693,0.2638,0.1732,0.1388,0.2037,0.2267,0.3099,0.1467,0.0060,0.0535,0.5659,0.4016,0.3321,0.3455,0.4068,0.6176,0.5170,0.7226,0.4719,0.5550,0.3201,0.3872"
EP00668,C3_both,28,RATE_LOSS,"0.5031,0.3053,1.5086,1.7873,1.8309,1.7914,1.7850,1.8973,1.4843,1.3296,1.5350,2.4236,1.5702,1.4950,0.3481,0.0672,0.4299,0.2820,0.4208,0.4575,0.4041,0.3127,0.6203,4.1307,4.3394,3.8969,3.7549,3.5850,2.7444,1.2347,1.7207,1.6962,1.7547,1.8335,1.8425,1.8887,1.8517,1.8103,1.9210,1.9272,1.7866,1.7241,1.6978,1.7949,1.5777,1.5811,1.6410,1.7607,1.8093,1.9356,2.1504,2.2458,2.2863,2.1590,2.1843"
EP00669,C1_variability,29,RATE_LOSS,"0.5551,0.3135,1.7378,2.0451,2.0932,2.0496,2.0426,2.1665,1.7110,1.5404,1.4036,2.2931,1.8057,1.7228,0.4580,0.1482,0.3999,0.2369,0.3900,0.4304,0.3715,0.2546,0.4755,4.0013,4.2249,3.9252,11.0524,14.1202,15.9304,16.0714,10.2909,5.7588,4.8523,4.5197,4.6183,4.7762,4.7731,5.2866,5.5510,5.1735,5.1872,4.7681,4.6461,4.4842,4.7928,5.4163,5.2782,5.2029,5.1654,4.6730,4.8108,4.8986,4.9358,4.8188,4.8420"
EP00669,C2_covariance,29,RATE_LOSS,"0.0360,0.3251,0.1860,0.0523,0.0626,0.1650,0.0731,0.2782,0.3558,0.4789,0.2509,0.6880,0.4082,0.4094,0.2611,0.0773,0.3470,0.0397,0.3665,0.4402,0.0023,0.3324,0.5900,0.2858,0.8148,3.6009,11.5838,19.0459,20.1942,16.0350,5.0340,1.3989,0.0606,0.2891,0.2439,0.1533,0.1189,0.2098,0.2068,0.2899,0.1665,0.0138,0.0848,0.5856,0.4213,0.3518,0.5152,0.4264,0.6372,0.5367,0.7421,0.5415,0.5747,0.4632,0.5000"
EP00669,C3_both,29,RATE_LOSS,"0.5551,0.3251,1.7378,2.0451,2.0932,2.0496,2.0426,2.1665,1.7110,1.5404,1.4036,2.2931,1.8057,1.7228,0.4580,0.1482,0.3999,0.2369,0.3900,0.4402,0.3715,0.3324,0.5900,4.0013,4.2249,3.9252,11.5838,19.0459,20.1942,16.0714,10.2909,5.7588,4.8523,4.5197,4.6183,4.7762,4.7731,5.2866,5.5510,5.1735,5.1872,4.7681,4.6461,4.4842,4.7928,5.4163,5.2782,5.2029,5.1654,4.6730,4.8108,4.8986,4.9358,4.8188,4.8420"
EP00670,C1_variability,30,RATE_LOSS,"0.4366,0.1888,2.1387,2.5094,2.5675,2.5149,2.5064,2.6559,2.1064,1.9006,1.4316,2.2435,2.2206,2.1206,0.5948,0.2211,0.4402,0.2435,0.4282,0.4769,0.4059,0.2649,0.5243,3.9466,4.0748,5.5266,19.5271,33.9995,46.4332,63.2394,41.8622,30.4251,15.7693,15.4561,16.6405,15.9982,15.3966,15.0496,15.8560,15.8566,16.1616,16.7858,16.4094,15.4463,15.4279,15.9288,15.4785,13.8859,14.7562,13.9416,14.0051,15.0180,14.2826,14.1426,15.1778"
EP00670,C2_covariance,30,RATE_LOSS,"0.0203,0.3407,0.2016,0.0680,0.0783,0.2038,0.1149,0.3488,0.4171,0.4630,0.2351,0.6721,0.3923,0.3935,0.2588,0.0930,0.3312,0.0554,0.3821,0.4558,0.0157,0.3480,0.6056,0.2691,0.3400,5.7920,27.0143,41.3595,46.2735,48.3033,44.6354,31.1768,3.0874,0.3047,0.2281,0.1375,0.1031,0.2218,0.1910,0.2741,0.1822,0.0296,0.1300,0.6011,0.4369,0.3674,0.6007,0.4545,0.6527,0.5522,0.7576,0.6312,0.5902,0.5359,0.5603"
EP00670,C3_both,30,RATE_LOSS,"0.4366,0.3407,2.1387,2.5094,2.5675,2.5149,2.5064,2.6559,2.1064,1.9006,1.4316,2.2435,2.2206,2.1206,0.5948,0.2211,0.4402,0.2435,0.4282,0.4769,0.4059,0.3480,0.6056,3.9466,4.0748,5.7920,27.0143,41.3595,46.4332,63.2394,44.6354,31.1768,15.7693,15.4561,16.6405,15.9982,15.3966,15.0496,15.8560,15.8566,16.1616,16.7858,16.4094,15.4463,15.4279,15.9288,15.4785,13.8859,14.7562,13.9416,14.0051,15.0180,14.2826,14.1426,15.1778"
EP00671,C1_variability,16,RATE_LOSS,"2.6726,2.7859,0.3308,0.6319,0.7097,0.6392,0.6279,0.8281,0.0921,0.1835,2.2884,3.2007,0.1256,0.1822,2.2461,2.8897,3.9578,3.8647,4.2692,4.5021,4.5725,4.5641,5.0799,5.5385,5.0676,4.7820,4.8893,4.9385,4.8225,4.2127,5.6644,5.5746,5.6795,5.8200,5.8360,5.9183,5.8524,5.7787,5.9759,5.9869,5.7363,5.6251,5.5781,5.7513,5.3642,5.2288,5.4770,5.6903,5.7768,6.0019,6.3846,6.5547,6.6269,6.4000,6.4450"
EP00671,C2_covariance,16,RATE_LOSS,"0.0442,0.3170,0.1779,0.0442,0.0545,0.1569,0.0650,0.0691,0.1623,0.4871,0.2597,0.6933,0.4624,0.5434,0.2545,0.1052,0.4960,0.0871,0.2008,0.1859,0.3500,0.3354,0.4165,0.5016,0.4549,0.3657,0.2613,0.4077,0.0835,0.4224,0.1212,0.3736,0.0716,0.2810,0.2521,0.1615,0.1270,0.1048,0.2150,0.2981,0.1584,0.0057,0.0652,0.5775,0.4133,0.3437,0.4437,0.4184,0.6291,0.5286,0.7341,0.4835,0.5666,0.3571,0.3327"
EP00671,C3_both,16,RATE_LOSS,"2.6726,2.7859,0.3308,0.6319,0.7097,0.6392,0.6279,0.8281,0.1623,0.4871,2.2884,3.2007,0.4624,0.5434,2.2461,2.8897,3.9578,3.8647,4.2692,4.5021,4.5725,4.5641,5.0799,5.5385,5.0676,4.7820,4.8893,4.9385,4.8225,4.2127,5.6644,5.5746,5.6795,5.8200,5.8360,5.9183,5.8524,5.7787,5.9759,5.9869,5.7363,5.6251,5.5781,5.7513,5.3642,5.2288,5.4770,5.6903,5.7768,6.0019,6.3846,6.5547,6.6269,6.4000,6.4450"
EP00672,C1_variability,27,RATE_LOSS,"0.4353,0.3004,1.1106,1.3253,1.3590,1.3285,1.3236,1.4101,1.0919,0.9727,1.6601,2.5481,1.1580,1.1001,0.2164,0.0000,0.3830,0.2691,0.3760,0.4043,0.3631,0.2913,0.7287,4.2247,4.4499,3.9981,3.8384,3.6903,3.0170,3.5152,4.1985,5.5215,6.2366,6.8913,7.0519,6.1671,5.7236,5.6607,5.9165,5.6660,5.4153,5.1478,5.0105,4.8624,5.1471,5.6140,5.8155,5.8097,5.2936,5.0261,5.1958,4.7033,4.6691,4.5615,4.9171"
EP00672,C2_covariance,27,RATE_LOSS,"0.0757,0.2856,0.1464,0.0126,0.0229,0.1254,0.0335,0.1620,0.3161,0.5190,0.2908,0.7283,0.4482,0.4494,0.4088,0.1127,0.3870,0.0014,0.3271,0.4008,0.0397,0.2711,0.4331,0.8623,1.3227,1.8099,2.3023,2.5884,2.3447,2.0045,2.2491,2.9709,2.7826,2.5532,2.5853,1.5913,0.6565,0.2992,0.2399,0.3299,0.1270,0.0259,0.0448,0.5463,0.3820,0.3124,0.3049,0.3871,0.5980,0.4974,0.7030,0.4522,0.5354,0.3138,0.4100"
EP00672,C3_both,27,RATE_LOSS,"0.4353,0.3004,1.1106,1.3253,1.3590,1.3285,1.3236,1.4101,1.0919,0.9727,1.6601,2.5481,1.1580,1.1001,0.4088,0.1127,0.3870,0.2691,0.3760,0.4043,0.3631,0.2913,0.7287,4.2247,4.4499,3.9981,3.8384,3.6903,3.0170,3.5152,4.1985,5.5215,6.2366,6.8913,7.0519,6.1671,5.7236,5.6607,5.9165,5.6660,5.4153,5.1478,5.0105,4.8624,5.1471,5.6140,5.8155,5.8097,5.2936,5.0261,5.1958,4.7033,4.6691,4.5615,4.9171"
EP00673,C1_variability,17,RATE_LOSS,"2.0588,2.1525,0.2638,0.6745,0.7389,0.6806,0.6712,0.8368,0.2280,0.0000,2.2127,3.1631,0.1659,1.0217,3.3713,6.0013,8.9699,10.8741,12.1602,13.9836,16.2589,16.8906,17.4042,18.9656,20.3443,20.4320,21.7630,20.1360,18.7694,18.7964,17.3437,15.4069,14.9161,16.9295,17.8708,18.0475,17.7859,16.5734,17.8848,17.0524,16.0350,17.9683,17.5868,17.0872,16.6425,16.7234,16.6002,15.8259,16.0674,15.1858,15.8890,15.7610,15.4899,15.4829,15.2443"
EP00673,C2_covariance,17,RATE_LOSS,"0.0000,0.3608,0.2218,0.0882,0.0985,0.2009,0.1091,0.1598,0.3370,0.4425,0.2147,0.7003,0.9296,2.0852,3.3129,4.5838,5.9457,6.5666,7.6281,9.1683,10.5368,11.3823,11.9397,13.3528,14.5642,16.5709,19.3278,18.4405,13.4353,7.3760,2.0089,0.5972,0.0275,0.3248,0.2077,0.1172,0.0828,0.1811,0.1707,0.2537,0.2024,0.0498,0.1092,0.6211,0.4570,0.3875,0.2382,0.4621,0.6727,0.5723,0.7776,0.5272,0.6102,0.2618,0.3735"
EP00673,C3_both,17,RATE_LOSS,"2.0588,2.1525,0.2638,0.6745,0.7389,0.6806,0.6712,0.8368,0.3370,0.4425,2.2127,3.1631,0.9296,2.0852,3.3713,6.0013,8.9699,10.8741,12.1602,13.9836,16.2589,16.8906,17.4042,18.9656,20.3443,20.4320,21.7630,20.1360,18.7694,18.7964,17.3437,15.4069,14.9161,16.9295,17.8708,18.0475,17.7859,16.5734,17.8848,17.0524,16.0350,17.9683,17.5868,17.0872,16.6425,16.7234,16.6002,15.8259,16.0674,15.1858,15.8890,15.7610,15.4899,15.4829,15.2443"
EP00674,C1_variability,33,RATE_LOSS,"0.5347,0.2686,1.9558,2.3339,2.3932,2.3395,2.3309,2.4833,1.9228,1.7130,1.5676,2.4560,2.0393,1.9374,0.3811,0.0500,0.6745,0.4738,0.6622,0.7120,0.6395,0.4957,0.7602,4.2166,4.2535,3.6447,3.5690,3.4381,2.6343,0.7677,0.4451,0.4061,0.5724,0.7798,0.8824,1.0456,1.0814,1.1029,1.3594,1.4678,1.3629,1.3647,1.4205,1.6430,1.4444,1.4457,1.7297,1.9821,2.1399,2.4039,2.7921,3.0047,3.1191,2.9846,3.0431"
EP00674,C2_covariance,33,RATE_LOSS,"0.0693,0.4685,0.2235,0.0435,0.0538,0.1562,0.0644,0.1186,0.1827,0.4878,0.2597,0.6969,0.4171,0.5661,0.6765,0.3874,0.3559,0.0309,0.3578,0.4315,0.0089,0.3236,0.5813,0.2938,0.2864,0.0871,0.1093,0.2214,0.0173,0.4655,0.1252,0.4311,0.1515,0.1874,0.3649,0.2753,0.2016,0.2472,0.3646,0.4036,0.1047,0.0721,0.0493,0.4739,0.3758,0.1554,0.7223,0.2902,0.4983,0.4672,0.6507,0.4586,0.5659,0.4619,0.3630"
EP00674,C3_both,33,RATE_LOSS,"0.5347,0.4685,1.9558,2.3339,2.3932,2.3395,2.3309,2.4833,1.9228,1.7130,1.5676,2.4560,2.0393,1.9374,0.6765,0.3874,0.6745,0.4738,0.6622,0.7120,0.6395,0.4957,0.7602,4.2166,4.2535,3.6447,3.5690,3.4381,2.6343,0.7677,0.4451,0.4311,0.5724,0.7798,0.8824,1.0456,1.0814,1.1029,1.3594,1.4678,1.3629,1.3647,1.4205,1.6430,1.4444,1.4457,1.7297,1.9821,2.1399,2.4039,2.7921,3.0047,3.1191,2.9846,3.0431"
EP00675,C1_variability,33,RATE_LOSS,"0.5018,0.2550,1.8564,2.2154,2.2716,2.2207,2.2124,2.3571,1.8252,1.6260,1.5709,2.4593,1.9357,1.8390,0.3618,0.0000,0.6402,0.4498,0.6286,0.6758,0.6070,0.4705,0.7216,4.2179,4.2567,3.6481,3.5725,3.4410,2.6480,0.6745,0.5284,0.5604,0.8214,1.1401,1.3649,1.6547,1.8198,1.9603,2.3321,2.5771,2.6308,2.7700,2.9602,3.2806,3.4872,4.5077,5.0243,5.4304,5.5954,5.2717,5.4710,5.5584,5.7500,5.7098,5.7979"
EP00675,C2_covariance,33,RATE_LOSS,"0.0446,0.4417,0.2039,0.0437,0.0540,0.1564,0.0646,0.1176,0.1681,0.4876,0.2595,0.6967,0.4169,0.5398,0.6635,0.3608,0.3557,0.0311,0.3580,0.4317,0.0086,0.3238,0.5815,0.2936,0.2861,0.0869,0.1359,0.2219,0.0305,0.4236,0.0035,0.7372,0.5997,0.3421,0.9277,0.8553,0.7253,0.8957,1.0374,1.0193,0.4406,0.6793,0.4755,0.7899,0.7524,0.7281,1.1848,0.6910,0.3294,0.2785,0.1231,0.2938,0.2959,0.6305,0.4022"
EP00675,C3_both,33,RATE_LOSS,"0.5018,0.4417,1.8564,2.2154,2.2716,2.2207,2.2124,2.3571,1.8252,1.6260,1.5709,2.4593,1.9357,1.8390,0.6635,0.3608,0.6402,0.4498,0.6286,0.6758,0.6070,0.4705,0.7216,4.2179,4.2567,3.6481,3.5725,3.4410,2.6480,0.6745,0.5284,0.7372,0.8214,1.1401,1.3649,1.6547,1.8198,1.9603,2.3321,2.5771,2.6308,2.7700,2.9602,3.2806,3.4872,4.5077,5.0243,5.4304,5.5954,5.2717,5.4710,5.5584,5.7500,5.7098,5.7979"
EP00676,C1_variability,19,RATE_LOSS,"2.0405,2.1333,0.2614,0.6685,0.7323,0.6745,0.6652,0.8293,0.2259,0.0000,1.9476,2.8365,0.3513,0.2327,1.5032,2.0303,2.9469,2.9536,3.4309,3.8345,4.1021,4.3209,4.9765,5.5607,5.2598,5.5078,5.8068,6.2120,6.3505,6.5690,7.5956,7.8982,8.9483,9.5855,11.1457,11.8278,11.8332,13.0924,14.0753,14.0852,14.8477,15.5665,15.7309,16.7259,16.7348,17.9088,17.7804,15.5309,15.5657,14.6066,15.3590,15.5096,15.1676,15.0783,15.8360"
EP00676,C2_covariance,19,RATE_LOSS,"0.0686,0.4289,0.2901,0.1567,0.1670,0.2692,0.1775,0.3748,0.4461,0.3733,0.1458,0.5820,0.3028,0.3155,0.1218,0.0000,0.6683,0.6564,0.6879,0.9134,1.6141,1.1429,0.8625,1.7002,1.6337,1.6132,1.7595,1.9979,1.7376,1.3566,1.5930,2.2763,2.0502,1.9022,2.5807,2.6045,2.4560,2.9012,3.1639,3.1689,2.5935,3.0348,2.8359,3.0655,3.7054,4.1046,4.3894,4.2271,2.8079,1.5596,0.4627,0.5422,0.6838,0.4983,0.5414"
EP00676,C3_both,19,RATE_LOSS,"2.0405,2.1333,0.2901,0.6685,0.7323,0.6745,0.6652,0.8293,0.4461,0.3733,1.9476,2.8365,0.3513,0.3155,1.5032,2.0303,2.9469,2.9536,3.4309,3.8345,4.1021,4.3209,4.9765,5.5607,5.2598,5.5078,5.8068,6.2120,6.3505,6.5690,7.5956,7.8982,8.9483,9.5855,11.1457,11.8278,11.8332,13.0924,14.0753,14.0852,14.8477,15.5665,15.7309,16.7259,16.7348,17.9088,17.7804,15.5309,15.5657,14.6066,15.3590,15.5096,15.1676,15.0783,15.8360"
EP00677,C1_variability,29,CHANNEL_DROPOUT,"0.8650,0.9177,0.4403,0.6711,0.7073,0.6745,0.6692,0.7623,0.4201,0.2920,1.4567,2.3449,0.4912,0.4290,0.5210,0.7537,1.1655,1.0430,1.1580,1.1883,1.1441,1.0563,1.2178,4.1278,4.1236,3.8076,3.9759,3.9749,3.6018,2.0833,3.3854,4.6875,4.6875,4.6875,4.6875,4.6875,4.6875,4.6875,4.6875,4.6875,4.6875,4.6875,4.6875,4.6875,4.6875,4.6875,4.6875,4.6875,4.6875,4.6875,4.6875,4.6875,4.9479,4.9479,4.6875"
EP00677,C2_covariance,29,CHANNEL_DROPOUT,"0.0360,0.3251,0.1860,0.0523,0.0626,0.1650,0.0731,0.0728,0.0635,0.4789,0.2509,0.6880,0.4082,0.4094,0.3628,0.0773,0.3470,0.0397,0.3665,0.4402,0.0000,0.3324,0.5900,0.0977,2.4589,2.5991,3.0112,3.0280,2.7741,2.0699,0.6235,0.1258,0.1679,0.4823,0.0360,0.0371,0.2027,0.3182,0.4427,0.3500,0.3714,0.2850,0.3431,0.8848,0.7034,0.6530,0.4799,0.7113,0.9340,0.8090,1.0332,0.7359,0.8062,0.3954,0.4529"
EP00677,C3_both,29,CHANNEL_DROPOUT,"0.8650,0.9177,0.4403,0.6711,0.7073,0.6745,0.6692,0.7623,0.4201,0.4789,1.4567,2.3449,0.4912,0.4290,0.5210,0.7537,1.1655,1.0430,1.1580,1.1883,1.1441,1.0563,1.2178,4.1278,4.1236,3.8076,3.9759,3.9749,3.6018,2.0833,3.3854,4.6875,4.6875,4.6875,4.6875,4.6875,4.6875,4.6875,4.6875,4.6875,4.6875,4.6875,4.6875,4.6875,4.6875,4.6875,4.6875,4.6875,4.6875,4.6875,4.6875,4.6875,4.9479,4.9479,4.6875"
EP00678,C1_variability,22,CHANNEL_DROPOUT,"2.3930,2.4925,0.0730,0.5091,0.5775,0.5156,0.5056,0.6814,0.0350,0.2070,1.6597,2.5522,0.1694,0.0518,1.7431,2.1827,2.9342,2.3047,3.1243,5.1680,6.2701,7.0707,9.0673,13.0992,21.3542,28.9062,29.9479,29.9479,29.9479,29.9479,29.9479,29.9479,29.9479,29.9479,29.9479,29.9479,29.9479,29.9479,29.9479,29.9479,29.9479,29.9479,29.9479,29.9479,29.9479,29.9479,29.9479,29.9479,29.9479,29.9479,30.2083,30.2083,30.2083,30.2083,30.2083"
EP00678,C2_covariance,22,CHANNEL_DROPOUT,"0.1071,0.4672,0.3285,0.1952,0.2055,0.3076,0.2160,0.2157,0.2322,0.3345,0.1071,0.5430,0.2640,0.2652,0.2747,0.2201,0.1894,3.2873,13.5852,17.3072,17.8478,18.6728,20.5128,21.8426,17.2832,4.3456,4.5598,4.6638,4.5395,4.1632,4.4068,4.8462,4.6679,4.2916,4.6904,4.5574,4.6124,4.6631,4.7854,4.9441,4.6319,4.7359,4.5683,4.0965,4.3407,4.3616,4.4228,4.2071,3.9353,3.9841,3.6585,3.9564,3.9785,4.5922,4.7342"
EP00678,C3_both,22,CHANNEL_DROPOUT,"2.3930,2.4925,0.3285,0.5091,0.5775,0.5156,0.5056,0.6814,0.2322,0.3345,1.6597,2.5522,0.2640,0.2652,1.7431,2.1827,2.9342,3.2873,13.5852,17.3072,17.8478,18.6728,20.5128,21.8426,21.3542,28.9062,29.9479,29.9479,29.9479,29.9479,29.9479,29.9479,29.9479,29.9479,29.9479,29.9479,29.9479,29.9479,29.9479,29.9479,29.9479,29.9479,29.9479,29.9479,29.9479,29.9479,29.9479,29.9479,29.9479,29.9479,30.2083,30.2083,30.2083,30.2083,30.2083"
EP00679,C1_variability,20,CHANNEL_DROPOUT,"2.9705,3.0880,0.0569,0.4583,0.5391,0.4659,0.4541,0.6619,0.1018,0.3878,1.5647,2.4539,0.0569,0.0820,1.9161,2.4893,5.4380,8.8117,12.6095,16.0757,20.5026,28.5718,83.5881,94.6579,128.1201,127.3289,127.7939,128.4391,127.6658,120.6641,123.3560,123.8422,124.1278,124.1001,124.2761,123.7679,124.5496,124.1049,123.4480,123.6792,123.3874,123.5638,123.7949,123.1120,123.7114,123.6309,123.4088,122.6203,122.6501,123.3493,122.0997,122.5495,128.8933,127.9281,123.6619"
EP00679,C2_covariance,20,CHANNEL_DROPOUT,"0.2916,0.6503,0.5121,0.3793,0.3896,0.4913,0.4001,0.3998,0.3905,0.1484,0.0781,0.3561,0.0781,0.2304,3.1751,14.5294,10.5541,12.3776,16.9606,18.3625,18.0261,16.1315,12.5744,9.8567,6.9586,6.9127,6.9399,6.6059,6.9348,7.4454,7.3415,7.2386,6.9803,7.7121,7.3536,7.2090,7.1521,7.4138,7.6025,7.0036,7.1592,6.8858,7.1628,6.8065,6.7868,7.0887,6.5263,6.9367,6.7668,6.8453,6.9690,6.6322,7.3650,7.4157,7.7631"
EP00679,C3_both,20,CHANNEL_DROPOUT,"2.9705,3.0880,0.5121,0.4583,0.5391,0.4913,0.4541,0.6619,0.3905,0.3878,1.5647,2.4539,0.0781,0.2304,3.1751,14.5294,10.5541,12.3776,16.9606,18.3625,20.5026,28.5718,83.5881,94.6579,128.1201,127.3289,127.7939,128.4391,127.6658,120.6641,123.3560,123.8422,124.1278,124.1001,124.2761,123.7679,124.5496,124.1049,123.4480,123.6792,123.3874,123.5638,123.7949,123.1120,123.7114,123.6309,123.4088,122.6203,122.6501,123.3493,122.0997,122.5495,128.8933,127.9281,123.6619"
