episode_id,arm,onset_w,mode,scores
EP00348,C3_both,14,CHANNEL_DROPOUT,"0.7103,0.4574,0.5722,0.4931,0.2589,0.4514,0.3106,0.3459,0.2926,0.2143,0.3109,0.1883,0.5680,0.9889,6.1242,17.3888,20.1563,25.1261,28.3538,34.4140,34.2273,33.6462,27.3999,25.1569,27.3500,28.6458,30.2083,30.2083,30.2083,30.2083,30.2083,30.2083,30.2083,30.2083,30.2083,30.2083,30.2083,30.2083,30.2083,30.2083,30.2083,30.2083,30.2083"
EP00349,C1_variability,23,CHANNEL_DROPOUT,"0.7683,0.3929,0.2560,0.4526,0.2781,0.3153,0.5263,0.5613,0.5140,0.3234,0.2987,0.2502,0.1471,0.0366,0.1872,0.2635,0.1112,0.1143,0.2531,0.4708,0.7214,1.1085,1.3800,19.6261,26.5020,35.8669,42.0197,38.2511,50.0820,48.4257,75.7021,56.7708,59.8958,59.8958,59.8958,59.8958,59.8958,59.8958,59.8958,59.8958,59.8958,59.8958,59.8958"
EP00349,C2_covariance,23,CHANNEL_DROPOUT,"0.2204,0.1395,0.1137,0.3837,0.3069,0.5092,0.5405,0.6920,0.7109,0.6486,0.7985,0.7195,0.8154,0.4360,0.6772,0.2063,0.3075,0.1500,0.4420,0.5550,0.4373,0.2364,0.6822,2.9855,6.3400,9.4801,11.8730,15.6488,20.0206,26.0196,31.4851,35.7477,39.4561,39.3303,39.3893,39.5122,39.1659,39.6506,39.6053,40.5932,40.6747,40.2566,40.2539"
EP00349,C3_both,23,CHANNEL_DROPOUT,"0.7683,0.3929,0.2560,0.4526,0.3069,0.5092,0.5405,0.6920,0.7109,0.6486,0.7985,0.7195,0.8154,0.4360,0.6772,0.2635,0.3075,0.1500,0.4420,0.5550,0.7214,1.1085,1.3800,19.6261,26.5020,35.8669,42.0197,38.2511,50.0820,48.4257,75.7021,56.7708,59.8958,59.8958,59.8958,59.8958,59.8958,59.8958,59.8958,59.8958,59.8958,59.8958,59.8958"
EP00350,C1_variability,18,CHANNEL_DROPOUT,"0.6805,0.5521,0.2310,0.1885,0.7119,0.8891,0.6650,0.3718,0.3243,0.1330,0.1319,0.0594,0.0441,0.2284,0.3796,0.4562,0.3132,0.3226,0.6266,0.9448,1.9203,2.3438,1.7174,1.7437,3.5303,3.4111,3.4151,19.5014,19.4553,19.3723,19.2472,19.0276,17.4762,18.9583,20.0920,20.2886,19.8454,20.1617,20.6669,20.9808,21.0004,21.2370,21.2196"
EP00350,C2_covariance,18,CHANNEL_DROPOUT,"0.5402,0.3990,0.4328,0.6392,0.3914,0.1941,0.2255,0.3781,0.3971,0.3343,0.4852,0.4057,0.5022,0.1204,0.8893,0.5260,0.6315,0.5101,0.6399,0.4734,0.0724,0.8587,1.0066,0.6222,0.1516,0.3547,0.1935,0.5986,1.2475,1.1261,1.1767,1.3591,1.5290,1.4831,1.7117,1.4779,1.1416,1.5789,1.4615,2.1859,2.8757,2.8812,2.6683"
EP00350,C3_both,18,CHANNEL_DROPOUT,"0.6805,0.5521,0.4328,0.6392,0.7119,0.8891,0.6650,0.3781,0.3971,0.3343,0.4852,0.4057,0.5022,0.2284,0.8893,0.5260,0.6315,0.5101,0.6399,0.9448,1.9203,2.3438,1.7174,1.7437,3.5303,3.4111,3.4151,19.5014,19.4553,19.3723,19.2472,19.0276,17.4762,18.9583,20.0920,20.2886,19.8454,20.1617,20.6669,20.9808,21.0004,21.2370,21.2196"
EP00351,C1_variability,26,CHANNEL_DROPOUT,"0.5112,0.3560,0.1851,0.5819,0.2921,0.3547,0.5832,0.6182,0.5710,0.3806,0.3559,0.3074,0.2044,0.0210,0.2677,0.2057,0.0535,0.0466,0.4107,0.3257,0.2699,0.1134,0.1077,0.1673,0.3692,3.3738,12.0826,15.3515,15.5787,15.1205,30.4407,43.8302,38.2783,46.1953,41.2429,42.4092,38.5617,41.8299,43.3562,43.1862,45.0472,42.4827,52.5241"
EP00351,C2_covariance,26,CHANNEL_DROPOUT,"0.7118,0.4971,0.6040,0.6778,0.4108,0.0485,0.0565,0.2096,0.2287,0.1657,0.3171,0.2373,0.3342,0.0490,0.9071,0.6975,0.7997,0.6242,0.7739,0.5809,0.0250,0.7228,0.8233,0.4786,0.1751,0.0410,1.2220,2.3240,2.8053,3.6987,3.5183,4.6761,5.1152,5.7067,6.4359,6.9642,7.4614,7.9533,9.3048,10.2778,11.6962,12.7266,13.2897"
EP00351,C3_both,26,CHANNEL_DROPOUT,"0.7118,0.4971,0.6040,0.6778,0.4108,0.3547,0.5832,0.6182,0.5710,0.3806,0.3559,0.3074,0.3342,0.0490,0.9071,0.6975,0.7997,0.6242,0.7739,0.5809,0.2699,0.7228,0.8233,0.4786,0.3692,3.3738,12.0826,15.3515,15.5787,15.1205,30.4407,43.8302,38.2783,46.1953,41.2429,42.4092,38.5617,41.8299,43.3562,43.1862,45.0472,42.4827,52.5241"
EP00352,C1_variability,27,CHANNEL_DROPOUT,"0.4508,0.3332,0.1723,0.5311,0.2791,0.3418,0.5703,0.6053,0.5580,0.3676,0.3429,0.2944,0.1914,0.0080,0.1426,0.3941,0.0666,0.0597,0.3592,0.2818,0.2408,0.0000,0.1123,0.4769,1.3455,2.2919,5.8776,9.1958,22.1937,21.3729,28.9370,36.8884,34.4916,37.9679,38.2841,33.3909,34.2374,36.9792,39.5833,43.7500,47.3958,81.9473,55.7292"
EP00352,C2_covariance,27,CHANNEL_DROPOUT,"0.4573,0.3885,0.3500,0.5669,0.3030,0.2758,0.3072,0.4595,0.4785,0.4158,0.5665,0.4870,0.5835,0.2022,0.9865,0.5164,0.5447,0.4565,0.5190,0.3270,0.2076,0.9897,1.1087,0.5669,0.0012,0.3722,0.6120,2.0302,3.0607,5.3752,6.4163,7.7750,9.6823,10.3618,10.9398,12.5762,15.4933,18.6359,20.7617,25.3264,28.5025,33.6663,36.0259"
EP00352,C3_both,27,CHANNEL_DROPOUT,"0.4573,0.3885,0.3500,0.5669,0.3030,0.3418,0.5703,0.6053,0.5580,0.4158,0.5665,0.4870,0.5835,0.2022,0.9865,0.5164,0.5447,0.4565,0.5190,0.3270,0.2408,0.9897,1.1087,0.5669,1.3455,2.2919,5.8776,9.1958,22.1937,21.3729,28.9370,36.8884,34.4916,37.9679,38.2841,33.3909,34.2374,36.9792,39.5833,43.7500,47.3958,81.9473,55.7292"
EP00353,C1_variability,22,GAIN_DRIFT,"0.6776,0.4157,0.3089,0.2209,0.1980,0.2766,0.4896,0.5247,0.4774,0.2867,0.2619,0.2133,0.1101,0.0736,0.2244,0.3007,0.1481,0.1602,1.6550,3.9508,5.2140,9.1099,12.7528,15.0027,15.6060,14.9597,15.2967,15.7272,15.8506,16.2935,16.7360,17.6813,16.9508,16.5670,16.3356,16.4338,17.6122,17.0773,16.4825,16.0832,16.9316,15.6419,15.3846"
EP00353,C2_covariance,22,GAIN_DRIFT,"0.5063,0.4139,0.3989,0.6159,0.3625,0.2275,0.2589,0.4114,0.4303,0.3676,0.5184,0.4389,0.5354,0.1538,0.8770,0.4921,0.5939,0.4480,0.6127,0.4987,0.0868,0.9399,0.9945,0.5804,0.3109,0.5307,0.3298,0.0673,0.4879,0.5915,0.4745,0.5838,1.4301,1.5526,0.7231,0.1915,0.5654,0.3707,0.3101,0.3724,1.0063,1.0151,0.8874"
EP00353,C3_both,22,GAIN_DRIFT,"0.6776,0.4157,0.3989,0.6159,0.3625,0.2766,0.4896,0.5247,0.4774,0.3676,0.5184,0.4389,0.5354,0.1538,0.8770,0.4921,0.5939,0.4480,1.6550,3.9508,5.2140,9.1099,12.7528,15.0027,15.6060,14.9597,15.2967,15.7272,15.8506,16.2935,16.7360,17.6813,16.9508,16.5670,16.3356,16.4338,17.6122,17.0773,16.4825,16.0832,16.9316,15.6419,15.3846"
EP00354,C1_variability,26,GAIN_DRIFT,"0.6465,0.4348,0.2242,0.3277,0.3048,0.5929,0.5958,0.6309,0.5836,0.3933,0.3686,0.3201,0.2172,0.0338,0.1166,0.1928,0.1295,0.0338,0.2511,0.1613,0.4311,2.9891,6.6288,11.2164,17.0627,26.8153,39.8886,45.8131,47.9754,48.5214,49.3438,49.5958,50.7338,50.5307,47.6565,48.5348,49.1820,49.7329,49.1245,45.7732,44.2718,44.1022,43.8096"
EP00354,C2_covariance,26,GAIN_DRIFT,"0.4523,0.5573,0.3620,0.7972,0.6094,0.2960,0.3121,0.4644,0.4834,0.4207,0.5714,0.4920,0.5884,0.2072,0.4738,0.4381,0.5397,0.3651,0.5140,0.3220,0.2135,0.9193,0.6221,0.0332,0.8480,0.5916,0.0135,0.4314,0.8113,0.7645,0.7181,0.7511,1.2239,1.1982,0.7264,0.4614,0.0453,0.3792,0.0929,0.7725,1.2032,1.2439,1.0890"
EP00354,C3_both,26,GAIN_DRIFT,"0.6465,0.5573,0.3620,0.7972,0.6094,0.5929,0.5958,0.6309,0.5836,0.4207,0.5714,0.4920,0.5884,0.2072,0.4738,0.4381,0.5397,0.3651,0.5140,0.3220,0.4311,2.9891,6.6288,11.2164,17.0627,26.8153,39.8886,45.8131,47.9754,48.5214,49.3438,49.5958,50.7338,50.5307,47.6565,48.5348,49.1820,49.7329,49.1245,45.7732,44.2718,44.1022,43.8096"
EP00355,C1_variability,13,GAIN_DRIFT,"0.3728,0.0000,0.0740,0.2577,0.2348,0.2975,0.5263,0.4318,3.1364,6.9966,12.0331,21.3630,34.3026,66.3129,93.5014,96.9004,99.0903,101.0667,98.6856,96.0354,95.7557,90.7126,92.7023,93.4671,94.0347,93.2332,93.7458,92.9645,96.2846,95.5474,94.1033,96.2226,95.7733,97.4240,97.3061,94.5371,94.9923,97.5413,100.1169,103.3427,102.0937,100.2592,97.0880"
EP00355,C2_covariance,13,GAIN_DRIFT,"0.2204,0.0320,0.1137,0.0353,0.1967,0.5092,0.5405,0.7207,0.7044,0.7676,4.1703,6.0524,7.2149,5.3922,2.8399,3.5219,3.6140,3.7991,3.9193,3.9023,2.4961,1.9161,1.6498,1.8354,1.9790,1.8071,2.0924,2.7762,2.7050,2.6229,3.0456,3.1958,3.6921,3.5243,3.2999,3.3237,3.7918,3.4676,2.5104,3.2026,3.3693,3.2247,3.1313"
EP00355,C3_both,13,GAIN_DRIFT,"0.3728,0.0320,0.1137,0.2577,0.2348,0.5092,0.5405,0.7207,3.1364,6.9966,12.0331,21.3630,34.3026,66.3129,93.5014,96.9004,99.0903,101.0667,98.6856,96.0354,95.7557,90.7126,92.7023,93.4671,94.0347,93.2332,93.7458,92.9645,96.2846,95.5474,94.1033,96.2226,95.7733,97.4240,97.3061,94.5371,94.9923,97.5413,100.1169,103.3427,102.0937,100.2592,97.0880"
EP00356,C1_variability,23,GAIN_DRIFT,"0.8629,0.4162,0.2795,0.5819,0.2835,0.5203,0.5263,0.5613,0.5140,0.3234,0.2987,0.2502,0.1471,0.0366,0.1872,0.2635,0.1112,0.1049,0.3386,0.7343,2.0121,3.4026,5.4566,7.0731,8.1260,10.0964,11.7025,14.5476,15.9747,16.7855,16.6222,17.6415,16.8958,17.5299,17.2062,18.2586,17.0800,17.5006,18.3326,19.0734,19.5570,18.5671,18.1163"
EP00356,C2_covariance,23,GAIN_DRIFT,"0.6622,0.4398,0.5545,0.6243,0.3632,0.0739,0.1054,0.2583,0.2774,0.2145,0.3657,0.2860,0.3828,0.0018,0.8543,0.6479,0.7499,0.5744,0.7178,0.5130,0.0363,0.8033,0.9808,0.6148,0.4015,0.5682,0.2643,0.1151,0.6212,0.9235,0.6270,0.7160,1.3030,1.3783,0.5987,0.1115,0.5213,0.4029,0.2306,0.4442,1.1224,1.1201,0.9642"
EP00356,C3_both,23,GAIN_DRIFT,"0.8629,0.4398,0.5545,0.6243,0.3632,0.5203,0.5263,0.5613,0.5140,0.3234,0.3657,0.2860,0.3828,0.0366,0.8543,0.6479,0.7499,0.5744,0.7178,0.7343,2.0121,3.4026,5.4566,7.0731,8.1260,10.0964,11.7025,14.5476,15.9747,16.7855,16.6222,17.6415,16.8958,17.5299,17.2062,18.2586,17.0800,17.5006,18.3326,19.0734,19.5570,18.5671,18.1163"
EP00357,C1_variability,15,GAIN_DRIFT,"0.7598,0.6137,0.1403,0.0442,0.0425,0.0842,0.3139,0.3491,0.3016,0.1066,0.2660,0.8432,2.6134,5.4895,8.4493,13.1609,17.1353,20.0290,23.5412,28.1250,32.2426,36.6698,40.1862,42.7374,45.6945,48.2794,47.0639,48.1455,47.9291,48.9235,48.9932,46.7543,48.8717,48.1537,47.1699,47.3241,48.7062,49.3819,50.5359,48.9467,49.3524,47.2625,46.7045"
EP00357,C2_covariance,15,GAIN_DRIFT,"0.7372,0.5145,0.6293,0.5501,0.3157,0.0000,0.0316,0.1847,0.2038,0.1423,0.3152,0.2110,0.3460,0.1995,1.3526,0.6345,0.6579,0.5314,0.7276,0.6353,0.3383,0.8847,1.0117,0.6312,0.4182,0.5810,0.3558,0.0374,0.4707,0.4255,0.5646,0.7471,1.3346,1.3874,0.6154,0.2421,0.3684,0.3214,0.0276,0.7272,1.4026,1.3574,1.2331"
EP00357,C3_both,15,GAIN_DRIFT,"0.7598,0.6137,0.6293,0.5501,0.3157,0.0842,0.3139,0.3491,0.3016,0.1423,0.3152,0.8432,2.6134,5.4895,8.4493,13.1609,17.1353,20.0290,23.5412,28.1250,32.2426,36.6698,40.1862,42.7374,45.6945,48.2794,47.0639,48.1455,47.9291,48.9235,48.9932,46.7543,48.8717,48.1537,47.1699,47.3241,48.7062,49.3819,50.5359,48.9467,49.3524,47.2625,46.7045"
EP00358,C1_variability,27,GAIN_DRIFT,"0.6845,0.2301,0.1779,0.3613,0.3384,0.6916,0.6292,0.6642,0.6170,0.4268,0.4021,0.3537,0.2508,0.0676,0.4634,0.1589,0.0069,0.0000,0.3429,0.2158,0.2197,1.2505,3.1079,7.2638,14.7554,22.5001,31.6958,46.7600,61.2084,74.2602,85.8599,96.5543,103.2337,111.9251,113.2243,112.9813,112.8605,117.2375,115.5704,112.7937,117.5377,120.9215,117.0238"
EP00358,C2_covariance,27,GAIN_DRIFT,"0.4188,0.3131,0.3116,0.5527,0.3838,0.3137,0.3451,0.4973,0.5162,0.4536,0.6042,0.5248,0.6211,0.2402,0.7425,0.4046,0.5062,0.3317,0.4805,0.2887,0.2455,1.0297,1.1295,0.6593,0.0013,0.3388,1.1934,1.7701,2.1575,2.6758,3.0761,2.9477,3.6178,2.6562,2.6468,2.4644,1.9525,2.5285,2.5437,2.9331,3.0353,3.1147,2.9206"
EP00358,C3_both,27,GAIN_DRIFT,"0.6845,0.3131,0.3116,0.5527,0.3838,0.6916,0.6292,0.6642,0.6170,0.4536,0.6042,0.5248,0.6211,0.2402,0.7425,0.4046,0.5062,0.3317,0.4805,0.2887,0.2455,1.2505,3.1079,7.2638,14.7554,22.5001,31.6958,46.7600,61.2084,74.2602,85.8599,96.5543,103.2337,111.9251,113.2243,112.9813,112.8605,117.2375,115.5704,112.7937,117.5377,120.9215,117.0238"
EP00359,C1_variability,20,GAIN_DRIFT,"0.6087,0.3394,0.1714,0.1475,0.1940,0.4751,0.4167,0.4518,0.4044,0.2134,0.1886,0.1399,0.0366,0.1474,0.3013,0.3880,0.2557,0.2949,1.1774,1.9266,2.9543,3.7190,4.5213,4.8698,5.4613,6.1694,7.5730,7.7839,10.0773,11.4895,11.3453,12.8504,13.9236,15.0416,15.8792,16.6861,18.0116,18.2847,19.2227,20.4646,20.3967,19.6312,19.9220"
EP00359,C2_covariance,20,GAIN_DRIFT,"0.3194,0.4217,0.2560,0.6859,0.4904,0.4117,0.4430,0.5949,0.6138,0.5513,0.7015,0.6223,0.7185,0.3383,0.6189,0.3096,0.4082,0.2275,0.3744,0.1670,0.3674,1.1225,1.3005,0.9516,0.7252,0.9278,0.6579,0.2402,0.2077,0.8809,0.2200,0.2870,1.1124,1.2270,0.4488,0.3290,0.8652,0.5202,0.6149,0.0442,0.6127,0.5793,0.4350"
EP00359,C3_both,20,GAIN_DRIFT,"0.6087,0.4217,0.2560,0.6859,0.4904,0.4751,0.4430,0.5949,0.6138,0.5513,0.7015,0.6223,0.7185,0.3383,0.6189,0.3880,0.4082,0.2949,1.1774,1.9266,2.9543,3.7190,4.5213,4.8698,5.4613,6.1694,7.5730,7.7839,10.0773,11.4895,11.3453,12.8504,13.9236,15.0416,15.8792,16.6861,18.0116,18.2847,19.2227,20.4646,20.3967,19.6312,19.9220"
EP00360,C1_variability,19,GAIN_DRIFT,"0.5910,0.4232,0.2734,0.1110,0.3092,0.1641,0.3803,0.4155,0.3680,0.1769,0.1521,0.1034,0.0000,0.1925,0.4065,0.6189,1.5816,2.5809,4.0722,5.5334,8.6387,10.2453,12.9936,13.7709,14.8028,16.7317,18.2478,20.6598,24.0102,26.1434,28.3027,29.1578,30.7425,32.8541,34.7009,36.0380,39.4365,40.4565,43.1879,47.4282,48.5151,47.5390,44.7222"
EP00360,C2_covariance,19,GAIN_DRIFT,"0.4188,0.3387,0.3116,0.5866,0.3461,0.3137,0.3451,0.4973,0.5162,0.4536,0.6042,0.5248,0.6211,0.2385,0.7395,0.4446,0.5213,0.3104,0.4343,0.2508,0.2732,1.0323,1.2068,0.8031,0.6123,0.7963,0.5658,0.1577,0.2492,0.6374,0.1496,0.3661,1.0092,1.0256,0.5066,0.0685,0.6008,0.5765,0.3392,0.6461,0.8812,0.8052,0.7128"
EP00360,C3_both,19,GAIN_DRIFT,"0.5910,0.4232,0.3116,0.5866,0.3461,0.3137,0.3803,0.4973,0.5162,0.4536,0.6042,0.5248,0.6211,0.2385,0.7395,0.6189,1.5816,2.5809,4.0722,5.5334,8.6387,10.2453,12.9936,13.7709,14.8028,16.7317,18.2478,20.6598,24.0102,26.1434,28.3027,29.1578,30.7425,32.8541,34.7009,36.0380,39.4365,40.4565,43.1879,47.4282,48.5151,47.5390,44.7222"
EP00361,C1_variability,24,GAIN_DRIFT,"0.5867,0.1282,0.0922,0.2759,0.3179,0.7382,0.5443,0.5794,0.5321,0.3416,0.3169,0.2683,0.1653,0.0183,0.1689,0.2452,0.0929,0.0860,0.2698,1.5321,3.1429,6.8787,10.8747,14.0895,20.1832,25.5936,30.7788,35.8251,41.0949,48.7272,53.1015,58.8817,64.5354,71.3692,76.2724,79.9609,86.6530,89.2602,91.5720,96.9503,103.1649,106.9008,113.8160"
EP00361,C2_covariance,24,GAIN_DRIFT,"0.6380,0.4157,0.5304,0.5330,0.2977,0.0977,0.1292,0.2821,0.3011,0.2382,0.3894,0.3097,0.4065,0.0238,0.9932,0.6238,0.7257,0.5506,0.6965,0.5249,0.0238,0.8282,0.9826,0.6412,0.4698,0.5949,0.2026,0.0278,0.5668,0.4796,0.7545,1.4072,2.9274,2.8318,2.9025,2.7159,2.3554,4.3030,5.0784,5.6622,5.7683,4.9887,5.1659"
EP00361,C3_both,24,GAIN_DRIFT,"0.6380,0.4157,0.5304,0.5330,0.3179,0.7382,0.5443,0.5794,0.5321,0.3416,0.3894,0.3097,0.4065,0.0238,0.9932,0.6238,0.7257,0.5506,0.6965,1.5321,3.1429,6.8787,10.8747,14.0895,20.1832,25.5936,30.7788,35.8251,41.0949,48.7272,53.1015,58.8817,64.5354,71.3692,76.2724,79.9609,86.6530,89.2602,91.5720,96.9503,103.1649,106.9008,113.8160"
EP00362,C1_variability,16,GEOMETRY_ROTATION,"0.6528,0.5256,0.4508,0.2652,0.2883,0.2249,0.0062,0.0416,0.0062,0.1988,0.4344,1.5132,2.2417,3.8942,4.6752,6.5046,6.0185,7.3571,7.9020,6.5853,7.5271,8.0097,7.5054,7.6580,7.7374,7.3021,7.7482,8.3436,8.0864,8.7966,9.5926,9.5113,8.9542,9.5133,10.2176,10.0363,10.5169,9.7791,9.1940,9.8643,9.5098,10.7781,10.8757"
EP00362,C2_covariance,16,GEOMETRY_ROTATION,"0.3194,0.2751,0.2125,0.4766,0.1904,0.4117,0.4430,0.5949,0.6138,0.5513,0.6969,0.4846,0.1036,1.9630,3.9399,5.0880,6.0964,6.5640,6.9549,6.6465,6.3430,5.5836,5.4912,5.8253,6.0773,5.7512,6.0057,6.6271,6.6933,6.5784,6.6800,6.9659,6.9311,6.5405,6.3916,6.3676,5.8310,5.8684,6.0472,6.7578,7.3180,7.2714,6.9929"
EP00362,C3_both,16,GEOMETRY_ROTATION,"0.6528,0.5256,0.4508,0.4766,0.2883,0.4117,0.4430,0.5949,0.6138,0.5513,0.6969,1.5132,2.2417,3.8942,4.6752,6.5046,6.0964,7.3571,7.9020,6.6465,7.5271,8.0097,7.5054,7.6580,7.7374,7.3021,7.7482,8.3436,8.0864,8.7966,9.5926,9.5113,8.9542,9.5133,10.2176,10.0363,10.5169,9.7791,9.1940,9.8643,9.5098,10.7781,10.8757"
EP00363,C1_variability,15,GEOMETRY_ROTATION,"0.6591,0.5319,0.4571,0.2714,0.2945,0.2312,0.0000,0.0354,0.3093,0.8866,2.7423,4.1034,5.1953,6.0915,7.2673,8.3306,9.1869,9.4363,9.4276,9.5033,9.4451,9.7296,9.6265,9.6478,9.5158,9.6270,9.6629,9.4351,9.6833,9.8698,9.9186,9.9229,9.9121,10.0446,9.7856,9.7661,10.1438,10.0756,9.8327,9.2264,9.0655,8.9978,8.8911"
EP00363,C2_covariance,15,GEOMETRY_ROTATION,"0.1850,0.0353,0.0783,0.0000,0.2319,0.5442,0.5754,0.7268,0.7457,0.5612,1.1130,4.4447,6.7969,10.2191,13.0164,15.0893,16.5127,16.8166,17.1743,16.9456,16.6683,15.8716,15.6762,16.1506,16.2337,15.7365,15.7756,16.3640,16.5778,16.4247,16.5045,16.7172,16.7751,16.3518,16.1061,15.7919,15.2870,15.3284,15.4658,16.2930,16.9520,17.0351,16.8937"
EP00363,C3_both,15,GEOMETRY_ROTATION,"0.6591,0.5319,0.4571,0.2714,0.2945,0.5442,0.5754,0.7268,0.7457,0.8866,2.7423,4.4447,6.7969,10.2191,13.0164,15.0893,16.5127,16.8166,17.1743,16.9456,16.6683,15.8716,15.6762,16.1506,16.2337,15.7365,15.7756,16.3640,16.5778,16.4247,16.5045,16.7172,16.7751,16.3518,16.1061,15.7919,15.2870,15.3284,15.4658,16.2930,16.9520,17.0351,16.8937"
EP00364,C1_variability,19,GEOMETRY_ROTATION,"0.6372,0.3256,0.2511,0.0661,0.1853,0.3138,0.2041,0.2394,0.1918,0.0000,0.0249,0.0738,0.1775,0.8208,2.0744,3.2191,4.2559,6.2697,9.1496,16.4466,26.8518,22.3412,22.6232,22.5987,22.6288,22.7851,22.9439,22.8384,23.0195,23.0251,22.9645,22.8652,22.9124,23.0167,22.9644,23.1729,23.3678,23.4239,23.2442,22.9453,22.9641,22.6560,25.0612"
EP00364,C2_covariance,19,GEOMETRY_ROTATION,"0.2629,0.1730,0.1561,0.5288,0.2362,0.4673,0.4986,0.6503,0.6692,0.6068,0.7569,0.6777,0.7738,0.0000,6.0332,7.7970,10.3355,12.6170,15.4905,19.0062,21.1613,20.3093,20.2419,20.2272,20.0955,19.7014,20.0851,20.5863,20.6223,20.2932,20.5153,20.5824,20.6003,20.8104,20.7767,20.6644,20.1223,20.1802,20.2616,20.8915,21.5632,21.5168,21.6453"
EP00364,C3_both,19,GEOMETRY_ROTATION,"0.6372,0.3256,0.2511,0.5288,0.2362,0.4673,0.4986,0.6503,0.6692,0.6068,0.7569,0.6777,0.7738,0.8208,6.0332,7.7970,10.3355,12.6170,15.4905,19.0062,26.8518,22.3412,22.6232,22.5987,22.6288,22.7851,22.9439,22.8384,23.0195,23.0251,22.9645,22.8652,22.9124,23.0167,22.9644,23.1729,23.3678,23.4239,23.2442,22.9453,22.9641,22.6560,25.0612"
EP00365,C1_variability,13,GEOMETRY_ROTATION,"0.6728,0.5319,0.4571,0.2714,0.2945,0.2312,0.0000,0.0426,0.4200,0.8122,1.4208,2.4622,2.6702,3.4813,4.0524,4.1236,4.4628,4.6539,5.1668,5.0437,5.6136,6.2553,6.8697,7.1268,7.3620,6.7613,7.5856,6.8974,7.3420,7.4338,7.9434,8.3886,8.6749,8.5861,8.8472,9.1425,8.6703,9.9631,9.8341,9.0196,9.3521,9.8242,9.7638"
EP00365,C2_covariance,13,GEOMETRY_ROTATION,"0.6475,0.4251,0.5398,0.4608,0.2268,0.0884,0.1199,0.2726,0.2905,0.2086,0.3277,0.0696,0.2653,1.1438,2.2329,2.9442,3.7133,4.1300,4.7260,5.4425,5.5441,5.4920,5.8106,6.2436,6.3663,6.1979,6.3882,6.6805,6.9413,7.0611,7.1298,7.3133,7.3261,6.7848,6.6595,6.3153,5.7755,6.2448,6.2301,6.9485,7.8829,7.9239,7.7971"
EP00365,C3_both,13,GEOMETRY_ROTATION,"0.6728,0.5319,0.5398,0.4608,0.2945,0.2312,0.1199,0.2726,0.4200,0.8122,1.4208,2.4622,2.6702,3.4813,4.0524,4.1236,4.4628,4.6539,5.1668,5.4425,5.6136,6.2553,6.8697,7.1268,7.3620,6.7613,7.5856,6.8974,7.3420,7.4338,7.9434,8.3886,8.6749,8.5861,8.8472,9.1425,8.6703,9.9631,9.8341,9.0196,9.3521,9.8242,9.7638"
EP00366,C1_variability,26,GEOMETRY_ROTATION,"0.4696,0.2553,0.1809,0.1946,0.1766,0.3652,0.2737,0.3090,0.2891,0.0699,0.0450,0.0038,0.1074,0.2920,0.4434,0.5201,0.3670,0.3601,0.4087,0.4884,1.4540,2.3196,3.4826,4.4739,6.0669,6.7407,9.0573,7.7150,8.3944,9.1869,9.5925,9.9241,10.1273,10.3012,10.0314,10.0328,10.3957,10.3012,10.7063,11.4080,11.1415,9.1503,9.2530"
EP00366,C2_covariance,26,GEOMETRY_ROTATION,"0.2656,0.2594,0.1587,0.4977,0.3740,0.4647,0.4960,0.6477,0.6666,0.6042,0.7543,0.6752,0.7712,0.3914,0.6215,0.2514,0.3527,0.1788,0.3271,0.1358,0.3910,0.8328,0.0449,2.2271,4.5011,6.6382,9.0000,11.8292,13.0556,14.1409,14.8961,15.5815,15.6887,15.5288,15.4721,15.3112,14.6706,14.7881,14.9520,15.8322,16.9893,16.8058,16.6456"
EP00366,C3_both,26,GEOMETRY_ROTATION,"0.4696,0.2594,0.1809,0.4977,0.3740,0.4647,0.4960,0.6477,0.6666,0.6042,0.7543,0.6752,0.7712,0.3914,0.6215,0.5201,0.3670,0.3601,0.4087,0.4884,1.4540,2.3196,3.4826,4.4739,6.0669,6.7407,9.0573,11.8292,13.0556,14.1409,14.8961,15.5815,15.6887,15.5288,15.4721,15.3112,14.6706,14.7881,14.9520,15.8322,16.9893,16.8058,16.6456"
EP00367,C1_variability,19,GEOMETRY_ROTATION,"0.5942,0.3472,0.2511,0.2017,0.1103,0.0261,0.2041,0.2394,0.1918,0.0000,0.0249,0.0738,0.1775,1.4079,3.0163,4.8118,5.0700,5.8495,8.1852,10.1708,9.6635,11.2914,12.6546,14.0530,15.6007,19.2829,20.9914,21.2692,21.7173,21.9276,22.6761,25.3812,25.5108,25.9944,27.0038,29.4262,30.4442,27.3637,29.5518,29.9758,29.8164,27.8331,26.3684"
EP00367,C2_covariance,19,GEOMETRY_ROTATION,"0.4188,0.1975,0.3116,0.3575,0.1856,0.3137,0.3451,0.4973,0.5162,0.4536,0.6042,0.5248,0.6211,0.1473,3.1117,4.7265,7.1830,9.1836,11.0851,13.4210,14.9697,16.1522,17.0666,18.5205,20.0157,20.4655,21.5850,22.5210,22.8918,23.1115,23.2911,23.5440,23.5990,23.3178,23.1817,22.8744,22.3977,22.6955,22.6609,23.2207,24.1546,24.2017,24.1984"
