trial_uid,participant,cohort,trial_day,block,block_id,trial_in_block,start_bin_matlab,stop_bin_matlab,start_bin,stop_bin,n_bins_in_trial,angle_error_deg,success,time_to_target,path_efficiency,orth_changes,excluded,used_click
T5_d2133_b2_t1,T5,main,2133,2,T5/day_2133/block_2,1,1001,1500,1000,1500,500,85.923583984375,False,10.0,0.10339994529687763,12.0,False,False
T5_d2133_b2_t2,T5,main,2133,2,T5/day_2133/block_2,2,1501,2010,1500,2010,510,91.67402648925781,False,10.2,0.09136286089878502,12.0,False,False
T5_d2133_b2_t3,T5,main,2133,2,T5/day_2133/block_2,3,2011,2351,2010,2351,341,106.87896728515625,True,6.82,0.32785016006968265,3.0,False,False
T5_d2133_b2_t4,T5,main,2133,2,T5/day_2133/block_2,4,2352,2851,2351,2851,500,69.99891662597656,False,10.0,0.3918902742254902,7.0,False,False
T5_d2133_b2_t5,T5,main,2133,2,T5/day_2133/block_2,5,2852,3219,2851,3219,368,49.99045181274414,True,7.36,0.43952077869961625,9.0,False,False
T5_d2133_b2_t6,T5,main,2133,2,T5/day_2133/block_2,6,3220,3571,3219,3571,352,46.76420974731445,True,7.04,0.6038051824768733,6.0,False,False
T5_d2133_b2_t7,T5,main,2133,2,T5/day_2133/block_2,7,3572,4071,3571,4071,500,58.9803581237793,False,10.0,0.5914042417076253,14.0,False,False
T5_d2133_b2_t8,T5,main,2133,2,T5/day_2133/block_2,8,4072,4571,4071,4571,500,144.2266845703125,False,10.0,0.3008856964254599,10.0,False,False
T5_d2133_b2_t9,T5,main,2133,2,T5/day_2133/block_2,9,4572,4924,4571,4924,353,71.66024780273438,True,7.06,0.7002228794955939,6.0,False,False
T5_d2133_b2_t10,T5,main,2133,2,T5/day_2133/block_2,10,4925,5216,4924,5216,292,67.85162353515625,True,5.84,0.3434487735117219,7.0,False,False
T5_d2133_b2_t11,T5,main,2133,2,T5/day_2133/block_2,11,5217,5450,5216,5450,234,35.341487884521484,True,4.68,0.7425234273953378,1.0,False,False
T5_d2133_b2_t12,T5,main,2133,2,T5/day_2133/block_2,12,5451,5950,5450,5950,500,95.02249145507812,False,10.0,0.36616885176616454,17.0,False,False
T5_d2133_b2_t13,T5,main,2133,2,T5/day_2133/block_2,13,5951,6241,5950,6241,291,56.72580337524414,True,5.82,0.4774021026270401,10.0,False,False
T5_d2133_b2_t14,T5,main,2133,2,T5/day_2133/block_2,14,6242,6741,6241,6741,500,58.034183502197266,False,10.0,0.5989519502501945,13.0,False,False
T5_d2133_b2_t15,T5,main,2133,2,T5/day_2133/block_2,15,6742,7037,6741,7037,296,53.92634582519531,True,5.92,0.47570604994921745,8.0,False,False
T5_d2133_b2_t16,T5,main,2133,2,T5/day_2133/block_2,16,7038,7144,7037,7144,107,46.285858154296875,True,2.14,0.6634809418910986,1.0,False,False
T5_d2133_b2_t17,T5,main,2133,2,T5/day_2133/block_2,17,7145,7359,7144,7359,215,30.037738800048828,True,4.3,0.7363069926337398,1.0,False,False
T5_d2133_b2_t18,T5,main,2133,2,T5/day_2133/block_2,18,7360,7506,7359,7506,147,36.00135040283203,True,2.94,0.778885785265919,2.0,False,False
T5_d2133_b2_t19,T5,main,2133,2,T5/day_2133/block_2,19,7507,7620,7506,7620,114,40.29542922973633,True,2.28,0.5956195025643664,4.0,False,False
T5_d2133_b2_t20,T5,main,2133,2,T5/day_2133/block_2,20,7621,7971,7620,7971,351,67.2384033203125,True,7.02,0.2591656741373958,9.0,False,False
T5_d2133_b2_t21,T5,main,2133,2,T5/day_2133/block_2,21,7972,8130,7971,8130,159,45.550506591796875,True,3.18,0.7192461112523558,0.0,False,False
T5_d2133_b2_t22,T5,main,2133,2,T5/day_2133/block_2,22,8131,8409,8130,8409,279,26.724849700927734,True,5.58,0.7613076376679405,3.0,False,False
T5_d2133_b2_t23,T5,main,2133,2,T5/day_2133/block_2,23,8410,8900,8409,8900,491,64.34538269042969,True,9.82,0.36919983636678827,11.0,False,False
T5_d2133_b2_t24,T5,main,2133,2,T5/day_2133/block_2,24,8901,8981,8900,8981,81,31.617565155029297,True,1.62,0.741502750478116,1.0,False,False
T5_d2133_b2_t25,T5,main,2133,2,T5/day_2133/block_2,25,8982,9118,8981,9118,137,64.03617095947266,True,2.74,0.3679858083631674,4.0,False,False
T5_d2133_b2_t26,T5,main,2133,2,T5/day_2133/block_2,26,9119,9484,9118,9484,366,60.35729217529297,True,7.32,0.5805630480061353,4.0,False,False
T5_d2133_b2_t27,T5,main,2133,2,T5/day_2133/block_2,27,9485,9999,9484,9999,515,60.20071029663086,False,10.3,0.4055798611393205,7.0,False,False
T5_d2133_b2_t28,T5,main,2133,2,T5/day_2133/block_2,28,10000,10499,9999,10499,500,62.05317687988281,False,10.0,0.4450020889937611,15.0,False,False
T5_d2133_b2_t29,T5,main,2133,2,T5/day_2133/block_2,29,10500,10699,10499,10699,200,73.8437271118164,True,4.0,0.46101569461276576,5.0,False,False
T5_d2133_b2_t30,T5,main,2133,2,T5/day_2133/block_2,30,10700,11200,10699,11200,501,100.95697021484375,False,10.02,0.30191924929286257,14.0,False,False
T5_d2133_b2_t31,T5,main,2133,2,T5/day_2133/block_2,31,11201,11700,11200,11700,500,76.38482666015625,False,10.0,0.6407631825030438,9.0,False,False
T5_d2133_b2_t32,T5,main,2133,2,T5/day_2133/block_2,32,11701,11998,11700,11998,298,89.85802459716797,True,5.96,0.08832837862559968,8.0,False,False
T5_d2133_b3_t0,T5,main,2133,3,T5/day_2133/block_3,0,500,723,499,723,224,25.998367309570312,True,4.48,0.7121792698586653,5.0,False,False
T5_d2133_b3_t1,T5,main,2133,3,T5/day_2133/block_3,1,724,859,723,859,136,20.179973602294922,True,2.72,0.8280832766871147,0.0,False,False
T5_d2133_b3_t2,T5,main,2133,3,T5/day_2133/block_3,2,860,980,859,980,121,29.129173278808594,True,2.42,0.792469036315746,1.0,False,False
T5_d2133_b3_t3,T5,main,2133,3,T5/day_2133/block_3,3,981,1150,980,1150,170,45.42140197753906,True,3.4,0.48564118148276453,3.0,False,False
T5_d2133_b3_t4,T5,main,2133,3,T5/day_2133/block_3,4,1151,1651,1150,1651,501,100.65330505371094,False,10.02,0.43873629736246855,2.0,False,False
T5_d2133_b3_t5,T5,main,2133,3,T5/day_2133/block_3,5,1652,1911,1651,1911,260,39.34764862060547,True,5.2,0.7187144624814419,7.0,False,False
T5_d2133_b3_t6,T5,main,2133,3,T5/day_2133/block_3,6,1912,1988,1911,1988,77,36.523414611816406,True,1.54,0.6928923256404702,2.0,False,False
T5_d2133_b3_t7,T5,main,2133,3,T5/day_2133/block_3,7,1989,2223,1988,2223,235,27.64975357055664,True,4.7,0.8197822272715641,0.0,False,False
T5_d2133_b3_t8,T5,main,2133,3,T5/day_2133/block_3,8,2224,2356,2223,2356,133,63.133766174316406,True,2.66,0.4187196054803247,3.0,False,False
T5_d2133_b3_t9,T5,main,2133,3,T5/day_2133/block_3,9,2357,2615,2356,2615,259,49.56197738647461,True,5.18,0.492551759803734,6.0,False,False
T5_d2133_b3_t10,T5,main,2133,3,T5/day_2133/block_3,10,2616,2887,2615,2887,272,47.56753921508789,True,5.44,0.5304060136330531,3.0,False,False
T5_d2133_b3_t11,T5,main,2133,3,T5/day_2133/block_3,11,2888,2975,2887,2975,88,32.49323272705078,True,1.76,0.7096954119408863,1.0,False,False
T5_d2133_b3_t12,T5,main,2133,3,T5/day_2133/block_3,12,2976,3204,2975,3204,229,41.537635803222656,True,4.58,0.5368180082039172,4.0,False,False
T5_d2133_b3_t13,T5,main,2133,3,T5/day_2133/block_3,13,3205,3362,3204,3362,158,63.21866226196289,True,3.16,0.5272369090385506,8.0,False,False
T5_d2133_b3_t14,T5,main,2133,3,T5/day_2133/block_3,14,3363,3590,3362,3590,228,39.29297637939453,True,4.56,0.7214431268063636,2.0,False,False
T5_d2133_b3_t15,T5,main,2133,3,T5/day_2133/block_3,15,3591,3855,3590,3855,265,48.173343658447266,True,5.3,0.525563687677483,4.0,False,False
T5_d2133_b3_t16,T5,main,2133,3,T5/day_2133/block_3,16,3856,4263,3855,4263,408,54.3139533996582,True,8.16,0.41135386696965204,10.0,False,False
T5_d2133_b3_t17,T5,main,2133,3,T5/day_2133/block_3,17,4264,4764,4263,4764,501,62.66578674316406,False,10.02,0.42334097689077227,6.0,False,False
T5_d2133_b3_t18,T5,main,2133,3,T5/day_2133/block_3,18,4765,4883,4764,4883,119,34.24721908569336,True,2.38,0.7919497280103837,2.0,False,False
T5_d2133_b3_t19,T5,main,2133,3,T5/day_2133/block_3,19,4884,5384,4883,5384,501,75.56167602539062,False,10.02,0.4104978962102447,16.0,False,False
T5_d2133_b3_t20,T5,main,2133,3,T5/day_2133/block_3,20,5385,5884,5384,5884,500,130.22406005859375,False,10.0,0.22313705068861459,7.0,False,False
T5_d2133_b3_t21,T5,main,2133,3,T5/day_2133/block_3,21,5885,6068,5884,6068,184,69.55642700195312,True,3.68,0.3614429274135141,4.0,False,False
T5_d2133_b3_t22,T5,main,2133,3,T5/day_2133/block_3,22,6069,6163,6068,6163,95,27.04313850402832,True,1.9,0.7472707983544633,2.0,False,False
T5_d2133_b3_t23,T5,main,2133,3,T5/day_2133/block_3,23,6164,6332,6163,6332,169,49.30535888671875,True,3.38,0.568019177139622,1.0,False,False
T5_d2133_b3_t24,T5,main,2133,3,T5/day_2133/block_3,24,6333,6556,6332,6556,224,66.27725219726562,True,4.48,0.3810002889326177,5.0,False,False
T5_d2133_b3_t25,T5,main,2133,3,T5/day_2133/block_3,25,6557,6651,6556,6651,95,57.34599685668945,True,1.9,0.4455134952695559,2.0,False,False
T5_d2133_b3_t26,T5,main,2133,3,T5/day_2133/block_3,26,6652,7151,6651,7151,500,79.42760467529297,False,10.0,0.26609083457565214,9.0,False,False
T5_d2133_b3_t27,T5,main,2133,3,T5/day_2133/block_3,27,7152,7651,7151,7651,500,46.48683547973633,False,10.0,0.5795256568535888,5.0,False,False
T5_d2133_b3_t28,T5,main,2133,3,T5/day_2133/block_3,28,7652,7803,7651,7803,152,43.938743591308594,True,3.04,0.6290798035069441,1.0,False,False
T5_d2133_b3_t29,T5,main,2133,3,T5/day_2133/block_3,29,7804,8303,7803,8303,500,74.23884582519531,False,10.0,0.3102424845044923,16.0,False,False
T5_d2133_b3_t30,T5,main,2133,3,T5/day_2133/block_3,30,8304,8533,8303,8533,230,37.149017333984375,True,4.6,0.7220267825734059,4.0,False,False
T5_d2133_b3_t31,T5,main,2133,3,T5/day_2133/block_3,31,8534,9034,8533,9034,501,109.7884750366211,False,10.02,0.5460005646988187,12.0,False,False
T5_d2133_b3_t32,T5,main,2133,3,T5/day_2133/block_3,32,9035,9388,9034,9388,354,42.61180114746094,True,7.08,0.6013837653932861,5.0,False,False
T5_d2133_b3_t33,T5,main,2133,3,T5/day_2133/block_3,33,9389,9533,9388,9533,145,48.437408447265625,True,2.9,0.46379198516301967,5.0,False,False
T5_d2133_b3_t34,T5,main,2133,3,T5/day_2133/block_3,34,9534,9720,9533,9720,187,65.21786499023438,True,3.74,0.3696323505885896,4.0,False,False
T5_d2133_b3_t35,T5,main,2133,3,T5/day_2133/block_3,35,9721,10069,9720,10069,349,51.49782180786133,True,6.98,0.5118615208625301,8.0,False,False
T5_d2133_b3_t36,T5,main,2133,3,T5/day_2133/block_3,36,10070,10261,10069,10261,192,42.167869567871094,True,3.84,0.6781817601103713,4.0,False,False
T5_d2133_b3_t37,T5,main,2133,3,T5/day_2133/block_3,37,10262,10364,10261,10364,103,26.0855655670166,True,2.06,0.6468756813849326,1.0,False,False
T5_d2133_b3_t38,T5,main,2133,3,T5/day_2133/block_3,38,10365,10818,10364,10818,454,38.82231521606445,True,9.08,0.644651965505174,4.0,False,False
T5_d2133_b3_t39,T5,main,2133,3,T5/day_2133/block_3,39,10819,11045,10818,11045,227,21.200984954833984,True,4.54,0.8097552330571179,1.0,False,False
T5_d2133_b3_t40,T5,main,2133,3,T5/day_2133/block_3,40,11046,11545,11045,11545,500,63.0457763671875,False,10.0,0.6011878855405832,8.0,False,False
T5_d2133_b3_t41,T5,main,2133,3,T5/day_2133/block_3,41,11546,11785,11545,11785,240,41.389739990234375,True,4.8,0.49204558012215927,3.0,False,False
T5_d2133_b3_t42,T5,main,2133,3,T5/day_2133/block_3,42,11786,11884,11785,11884,99,70.30121612548828,True,1.98,0.24339366728069098,1.0,False,False
T5_d2133_b4_t0,T5,main,2133,4,T5/day_2133/block_4,0,401,568,400,568,168,12.614301681518555,True,3.36,0.907145852351511,1.0,False,False
T5_d2133_b4_t1,T5,main,2133,4,T5/day_2133/block_4,1,569,813,568,813,245,24.303579330444336,True,4.9,0.8551369044463825,1.0,False,False
T5_d2133_b4_t2,T5,main,2133,4,T5/day_2133/block_4,2,814,1042,813,1042,229,46.498470306396484,True,4.58,0.5687150362452347,5.0,False,False
T5_d2133_b4_t3,T5,main,2133,4,T5/day_2133/block_4,3,1043,1159,1042,1159,117,47.4278678894043,True,2.34,0.5304088796799,4.0,False,False
T5_d2133_b4_t4,T5,main,2133,4,T5/day_2133/block_4,4,1160,1361,1159,1361,202,33.9036865234375,True,4.04,0.8219820299980114,2.0,False,False
T5_d2133_b4_t5,T5,main,2133,4,T5/day_2133/block_4,5,1362,1508,1361,1508,147,48.48934555053711,True,2.94,0.6355907096864004,3.0,False,False
T5_d2133_b4_t6,T5,main,2133,4,T5/day_2133/block_4,6,1509,1817,1508,1817,309,42.73674392700195,True,6.18,0.548704232711418,5.0,False,False
T5_d2133_b4_t7,T5,main,2133,4,T5/day_2133/block_4,7,1818,1987,1817,1987,170,19.576255798339844,True,3.4,0.8301306453493189,0.0,False,False
T5_d2133_b4_t8,T5,main,2133,4,T5/day_2133/block_4,8,1988,2265,1987,2265,278,61.03959274291992,True,5.56,0.4233107278731729,6.0,False,False
T5_d2133_b4_t9,T5,main,2133,4,T5/day_2133/block_4,9,2266,2766,2265,2766,501,72.2857437133789,False,10.02,0.38159029397946836,11.0,False,False
T5_d2133_b4_t10,T5,main,2133,4,T5/day_2133/block_4,10,2767,2871,2766,2871,105,47.43378448486328,True,2.1,0.48911984341345544,2.0,False,False
T5_d2133_b4_t11,T5,main,2133,4,T5/day_2133/block_4,11,2872,3120,2871,3120,249,47.818389892578125,True,4.98,0.577375915754208,7.0,False,False
T5_d2133_b4_t12,T5,main,2133,4,T5/day_2133/block_4,12,3121,3621,3120,3621,501,142.56825256347656,False,10.02,0.5043910425729762,3.0,False,False
T5_d2133_b4_t13,T5,main,2133,4,T5/day_2133/block_4,13,3622,3785,3621,3785,164,71.26014709472656,True,3.28,0.3839214463563279,4.0,False,False
T5_d2133_b4_t14,T5,main,2133,4,T5/day_2133/block_4,14,3786,4285,3785,4285,500,70.61109924316406,False,10.0,0.7397003273438489,16.0,False,False
T5_d2133_b4_t15,T5,main,2133,4,T5/day_2133/block_4,15,4286,4460,4285,4460,175,58.285030364990234,True,3.5,0.4506216831658533,2.0,False,False
T5_d2133_b4_t16,T5,main,2133,4,T5/day_2133/block_4,16,4461,4939,4460,4939,479,67.39602661132812,True,9.58,0.3149521546245183,11.0,False,False
T5_d2133_b4_t17,T5,main,2133,4,T5/day_2133/block_4,17,4940,5088,4939,5088,149,18.37026023864746,True,2.98,0.8105708683037393,1.0,False,False
T5_d2133_b4_t18,T5,main,2133,4,T5/day_2133/block_4,18,5089,5208,5088,5208,120,23.95384407043457,True,2.4,0.849433305996341,0.0,False,False
T5_d2133_b4_t19,T5,main,2133,4,T5/day_2133/block_4,19,5209,5355,5208,5355,147,37.41120147705078,True,2.94,0.678772277314526,2.0,False,False
T5_d2133_b4_t20,T5,main,2133,4,T5/day_2133/block_4,20,5356,5652,5355,5652,297,37.907779693603516,True,5.94,0.6590218846347203,7.0,False,False
T5_d2133_b4_t21,T5,main,2133,4,T5/day_2133/block_4,21,5653,5898,5652,5898,246,32.48014450073242,True,4.92,0.8045165255465847,2.0,False,False
T5_d2133_b4_t22,T5,main,2133,4,T5/day_2133/block_4,22,5899,6269,5898,6269,371,53.59292984008789,True,7.42,0.5068998578538254,6.0,False,False
T5_d2133_b4_t23,T5,main,2133,4,T5/day_2133/block_4,23,6270,6394,6269,6394,125,25.36021614074707,True,2.5,0.8591302935248548,0.0,False,False
T5_d2133_b4_t24,T5,main,2133,4,T5/day_2133/block_4,24,6395,6517,6394,6517,123,26.19853401184082,True,2.46,0.774418893291482,1.0,False,False
T5_d2133_b4_t25,T5,main,2133,4,T5/day_2133/block_4,25,6518,7017,6517,7017,500,56.53853988647461,False,10.0,0.36595234640690677,17.0,False,False
T5_d2133_b4_t26,T5,main,2133,4,T5/day_2133/block_4,26,7018,7246,7017,7246,229,55.35845947265625,True,4.58,0.40779236844542427,8.0,False,False
T5_d2133_b4_t27,T5,main,2133,4,T5/day_2133/block_4,27,7247,7413,7246,7413,167,35.1455078125,True,3.34,0.7773274328803382,3.0,False,False
T5_d2133_b4_t28,T5,main,2133,4,T5/day_2133/block_4,28,7414,7452,7413,7452,39,85.7086410522461,True,0.78,0.4705219577732224,1.0,False,False
T5_d2133_b4_t29,T5,main,2133,4,T5/day_2133/block_4,29,7453,7952,7452,7952,500,73.71180725097656,False,10.0,0.40703804063799587,14.0,False,False
T5_d2133_b4_t30,T5,main,2133,4,T5/day_2133/block_4,30,7953,8453,7952,8453,501,97.10088348388672,False,10.02,0.16477512046370918,16.0,False,False
T5_d2133_b4_t31,T5,main,2133,4,T5/day_2133/block_4,31,8454,8595,8453,8595,142,31.117870330810547,True,2.84,0.801507034807322,2.0,False,False
T5_d2133_b4_t32,T5,main,2133,4,T5/day_2133/block_4,32,8596,9096,8595,9096,501,146.655517578125,False,10.02,0.6010011875487494,8.0,False,False
T5_d2133_b4_t33,T5,main,2133,4,T5/day_2133/block_4,33,9097,9334,9096,9334,238,70.92206573486328,True,4.76,0.30763615410463996,6.0,False,False
T5_d2133_b4_t34,T5,main,2133,4,T5/day_2133/block_4,34,9335,9578,9334,9578,244,63.61188507080078,True,4.88,0.4005830502084181,4.0,False,False
T5_d2133_b4_t35,T5,main,2133,4,T5/day_2133/block_4,35,9579,9728,9578,9728,150,62.79297637939453,True,3.0,0.40462753279143526,3.0,False,False
T5_d2133_b4_t36,T5,main,2133,4,T5/day_2133/block_4,36,9729,9890,9728,9890,162,34.44520950317383,True,3.24,0.5379268784682735,1.0,False,False
T5_d2133_b4_t37,T5,main,2133,4,T5/day_2133/block_4,37,9891,10018,9890,10018,128,34.739192962646484,True,2.56,0.6503310302561518,2.0,False,False
T5_d2133_b4_t38,T5,main,2133,4,T5/day_2133/block_4,38,10019,10124,10018,10124,106,30.506685256958008,True,2.12,0.7284744051283593,2.0,False,False
T5_d2133_b4_t39,T5,main,2133,4,T5/day_2133/block_4,39,10125,10628,10124,10628,504,88.70916748046875,False,10.08,0.11146573423572526,19.0,False,False
T5_d2133_b4_t40,T5,main,2133,4,T5/day_2133/block_4,40,10629,10870,10628,10870,242,36.65525817871094,True,4.84,0.6547095709625953,5.0,False,False
T5_d2133_b4_t41,T5,main,2133,4,T5/day_2133/block_4,41,10871,11103,10870,11103,233,30.22920799255371,True,4.66,0.7441969461475104,3.0,False,False
T5_d2133_b4_t42,T5,main,2133,4,T5/day_2133/block_4,42,11104,11604,11103,11604,501,68.90961456298828,False,10.02,0.37883237795176755,12.0,False,False
T5_d2133_b4_t43,T5,main,2133,4,T5/day_2133/block_4,43,11605,11720,11604,11720,116,48.852325439453125,True,2.32,0.587255170380499,2.0,False,False
T5_d2133_b4_t44,T5,main,2133,4,T5/day_2133/block_4,44,11721,11809,11720,11809,89,16.67735481262207,True,1.78,0.7568253770337089,1.0,False,False
T5_d2135_b1_t0,T5,main,2135,1,T5/day_2135/block_1,0,496,995,495,995,500,119.12590789794922,False,10.0,0.8148657893668722,8.0,False,False
T5_d2135_b1_t1,T5,main,2135,1,T5/day_2135/block_1,1,996,1495,995,1495,500,95.97319793701172,False,10.0,0.3255110746508454,10.0,False,False
T5_d2135_b1_t2,T5,main,2135,1,T5/day_2135/block_1,2,1496,1996,1495,1996,501,105.93798065185547,False,10.02,0.2000140492286116,7.0,False,False
T5_d2135_b1_t3,T5,main,2135,1,T5/day_2135/block_1,3,1997,2496,1996,2496,500,126.52589416503906,False,10.0,0.10936315785137414,14.0,False,False
T5_d2135_b1_t4,T5,main,2135,1,T5/day_2135/block_1,4,2497,2996,2496,2996,500,99.93488311767578,False,10.0,0.5948617019310054,17.0,False,False
T5_d2135_b1_t5,T5,main,2135,1,T5/day_2135/block_1,5,2997,3497,2996,3497,501,83.30612182617188,False,10.02,0.3747300614392488,11.0,False,False
T5_d2135_b1_t6,T5,main,2135,1,T5/day_2135/block_1,6,3498,3997,3497,3997,500,85.69404602050781,False,10.0,0.4437585849149933,10.0,False,False
T5_d2135_b1_t7,T5,main,2135,1,T5/day_2135/block_1,7,3998,4497,3997,4497,500,117.26719665527344,False,10.0,0.46187475297513236,5.0,False,False
T5_d2135_b1_t8,T5,main,2135,1,T5/day_2135/block_1,8,4498,4997,4497,4997,500,70.47686767578125,False,10.0,0.6521362929737676,13.0,False,False
T5_d2135_b1_t9,T5,main,2135,1,T5/day_2135/block_1,9,4998,5497,4997,5497,500,83.63186645507812,False,10.0,0.07323459715570263,15.0,False,False
T5_d2135_b1_t10,T5,main,2135,1,T5/day_2135/block_1,10,5498,5998,5497,5998,501,85.80880737304688,False,10.02,0.16810042251640936,16.0,False,False
T5_d2135_b1_t11,T5,main,2135,1,T5/day_2135/block_1,11,5999,6498,5998,6498,500,101.55492401123047,False,10.0,0.08242493454427846,13.0,False,False
T5_d2135_b1_t12,T5,main,2135,1,T5/day_2135/block_1,12,6499,6998,6498,6998,500,86.19227600097656,False,10.0,0.24927102499197965,21.0,False,False
T5_d2135_b1_t13,T5,main,2135,1,T5/day_2135/block_1,13,6999,7104,6998,7104,106,79.70442199707031,True,2.12,0.46629868129130136,5.0,False,False
T5_d2135_b1_t14,T5,main,2135,1,T5/day_2135/block_1,14,7105,7605,7104,7605,501,76.4578857421875,False,10.02,0.4026708059882264,13.0,False,False
T5_d2135_b1_t15,T5,main,2135,1,T5/day_2135/block_1,15,7606,8106,7605,8106,501,54.4567985534668,False,10.02,0.31899488829508543,10.0,False,False
T5_d2135_b1_t16,T5,main,2135,1,T5/day_2135/block_1,16,8107,8606,8106,8606,500,83.91091918945312,False,10.0,0.20423650227243206,12.0,False,False
T5_d2135_b1_t17,T5,main,2135,1,T5/day_2135/block_1,17,8607,9107,8606,9107,501,110.39864349365234,False,10.02,0.2189438012575182,13.0,False,False
T5_d2135_b1_t18,T5,main,2135,1,T5/day_2135/block_1,18,9108,9607,9107,9607,500,105.80921173095703,False,10.0,0.13037613647607957,14.0,False,False
T5_d2135_b1_t19,T5,main,2135,1,T5/day_2135/block_1,19,9608,10108,9607,10108,501,98.13543701171875,False,10.02,0.0997774445376888,6.0,False,False
T5_d2135_b1_t20,T5,main,2135,1,T5/day_2135/block_1,20,10109,10610,10108,10610,502,33.965850830078125,False,10.04,0.49922886787616,8.0,False,False
T5_d2135_b1_t21,T5,main,2135,1,T5/day_2135/block_1,21,10611,10919,10610,10919,309,66.73738861083984,True,6.18,0.22160950903857032,7.0,False,False
T5_d2135_b1_t22,T5,main,2135,1,T5/day_2135/block_1,22,10920,11401,10919,11401,482,78.4553451538086,True,9.64,0.1849754969494644,16.0,False,False
T5_d2135_b1_t23,T5,main,2135,1,T5/day_2135/block_1,23,11402,11901,11401,11901,500,85.42010498046875,False,10.0,0.42725230357447075,16.0,False,False
T5_d2135_b2_t0,T5,main,2135,2,T5/day_2135/block_2,0,500,999,499,999,500,120.72840881347656,False,10.0,0.31902618372416847,9.0,False,False
T5_d2135_b2_t1,T5,main,2135,2,T5/day_2135/block_2,1,1000,1499,999,1499,500,85.11790466308594,False,10.0,0.36080385582769925,9.0,False,False
T5_d2135_b2_t2,T5,main,2135,2,T5/day_2135/block_2,2,1500,2000,1499,2000,501,56.7111701965332,False,10.02,0.368711745681108,13.0,False,False
T5_d2135_b2_t3,T5,main,2135,2,T5/day_2135/block_2,3,2001,2390,2000,2390,390,49.387054443359375,True,7.8,0.42464180454188577,6.0,False,False
T5_d2135_b2_t4,T5,main,2135,2,T5/day_2135/block_2,4,2391,2648,2390,2648,258,46.083091735839844,True,5.16,0.6265716902286951,3.0,False,False
T5_d2135_b2_t5,T5,main,2135,2,T5/day_2135/block_2,5,2649,2840,2648,2840,192,46.51393127441406,True,3.84,0.44668451536179365,1.0,False,False
T5_d2135_b2_t6,T5,main,2135,2,T5/day_2135/block_2,6,2841,3040,2840,3040,200,40.58435821533203,True,4.0,0.6270163585910966,2.0,False,False
T5_d2135_b2_t7,T5,main,2135,2,T5/day_2135/block_2,7,3041,3240,3040,3240,200,59.93702697753906,True,4.0,0.26430551840367394,9.0,False,False
T5_d2135_b2_t8,T5,main,2135,2,T5/day_2135/block_2,8,3241,3368,3240,3368,128,23.454029083251953,True,2.56,0.8708624304328921,1.0,False,False
T5_d2135_b2_t9,T5,main,2135,2,T5/day_2135/block_2,9,3369,3728,3368,3728,360,40.47297286987305,True,7.2,0.5562867697154279,5.0,False,False
T5_d2135_b2_t10,T5,main,2135,2,T5/day_2135/block_2,10,3729,4009,3728,4009,281,28.846858978271484,True,5.62,0.7684769477208377,0.0,False,False
T5_d2135_b2_t11,T5,main,2135,2,T5/day_2135/block_2,11,4010,4510,4009,4510,501,123.38104248046875,False,10.02,0.08702439108795511,8.0,False,False
T5_d2135_b2_t12,T5,main,2135,2,T5/day_2135/block_2,12,4511,5011,4510,5011,501,74.385986328125,False,10.02,0.2845727822305328,9.0,False,False
T5_d2135_b2_t13,T5,main,2135,2,T5/day_2135/block_2,13,5012,5369,5011,5369,358,93.67996215820312,True,7.16,0.09105970665949281,3.0,False,False
T5_d2135_b2_t14,T5,main,2135,2,T5/day_2135/block_2,14,5370,5870,5369,5870,501,62.787269592285156,False,10.02,0.4144874421466144,4.0,False,False
T5_d2135_b2_t15,T5,main,2135,2,T5/day_2135/block_2,15,5871,6371,5870,6371,501,50.477901458740234,False,10.02,0.4613775812767392,10.0,False,False
T5_d2135_b2_t16,T5,main,2135,2,T5/day_2135/block_2,16,6372,6747,6371,6747,376,70.564208984375,True,7.52,0.2943039161694199,9.0,False,False
T5_d2135_b2_t17,T5,main,2135,2,T5/day_2135/block_2,17,6748,7248,6747,7248,501,102.03692626953125,False,10.02,0.03906468569304823,15.0,False,False
T5_d2135_b2_t18,T5,main,2135,2,T5/day_2135/block_2,18,7249,7456,7248,7456,208,23.35995101928711,True,4.16,0.8114834174597408,0.0,False,False
T5_d2135_b2_t19,T5,main,2135,2,T5/day_2135/block_2,19,7457,7957,7456,7957,501,68.79901123046875,False,10.02,0.24057659868337217,10.0,False,False
T5_d2135_b2_t20,T5,main,2135,2,T5/day_2135/block_2,20,7958,8457,7957,8457,500,101.83320617675781,False,10.0,0.6292838838299117,9.0,False,False
T5_d2135_b2_t21,T5,main,2135,2,T5/day_2135/block_2,21,8458,8958,8457,8958,501,60.459163665771484,False,10.02,0.24372462776743747,10.0,False,False
T5_d2135_b2_t22,T5,main,2135,2,T5/day_2135/block_2,22,8959,9458,8958,9458,500,81.52517700195312,False,10.0,0.1512113198904817,15.0,False,False
T5_d2135_b2_t23,T5,main,2135,2,T5/day_2135/block_2,23,9459,9959,9458,9959,501,103.11363983154297,False,10.02,0.19658272546728542,10.0,False,False
T5_d2135_b2_t24,T5,main,2135,2,T5/day_2135/block_2,24,9960,10460,9959,10460,501,84.05186462402344,False,10.02,0.37452307670520424,9.0,False,False
T5_d2135_b2_t25,T5,main,2135,2,T5/day_2135/block_2,25,10461,10960,10460,10960,500,65.29086303710938,False,10.0,0.3723452085095095,16.0,False,False
