episode_id,block_id,extractor,mode,severity,onset_w,scores
EP00281,T5/day_2128/block_3,F4_counts,GAIN_DRIFT,crossing,19,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6933,0.6933,0.6933,0.5943,0.5943,0.6933,0.0000,2256636021.0861,2256636021.0861,3191368279.9989,9304365216.2839,9304365216.2839,13726606264.9462,13726606264.9462,13726606264.9462,13726606264.9462,13726606264.9462,13726606264.9462,13726606264.9462,13726606264.9462,13726606264.9462,13726606264.9462,11506652008.2800,11506652008.2800,11506652008.2800,11506652008.2800,11506652008.2800,11506652008.2800,13726606264.9462,13726606264.9462,13726606264.9462,13726606264.9462,13726606264.9462"
EP00282,T5/day_2128/block_3,F0_control_mean,GAIN_DRIFT,benign,15,"5.2902,3.0562,2.5029,0.6745,0.0000,0.9692,0.6174,0.0868,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1616,3.5083,4.3135,3.6918,4.2635,3.6917,3.6388,2.2232,2.0310,1.8134,1.6067,2.5535,2.4805,3.4216,3.7482,3.9406,3.2223,2.6561,2.3808,2.4823,1.7350,0.9919,1.1488,2.2201,1.0754,1.2368,2.0221"
EP00282,T5/day_2128/block_3,F1_variability,GAIN_DRIFT,benign,15,"0.5914,0.6214,0.0000,0.0300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8607,0.8091,1.8577,2.6814,4.6132,4.2061,4.7237,5.5490,6.7224,7.4488,8.2994,9.7155,10.5005,10.7562,11.3959,11.5010,12.5105,12.4670,12.3607,12.6135,12.5373,12.3198,13.0602,15.0273,15.4067,15.4931,15.8283,18.2155,17.2198,16.3301,15.7808"
EP00282,T5/day_2128/block_3,F2_covariance,GAIN_DRIFT,benign,15,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6445,0.0000,0.5752,0.3097,0.6898,0.0000,0.6745,1.4542,1.7344,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2787,0.3478,2.0240,0.8469,1.9606,0.4620,0.9697,0.3263,0.5307,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3541,0.9239,0.4125,0.1017"
EP00282,T5/day_2128/block_3,F3_spectral,GAIN_DRIFT,benign,15,"1.0876,0.7434,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1240,0.3645,0.0000,0.0000,0.7278,1.1198,0.7411,0.4660,0.7216,0.2993,1.0901,1.4191,1.8558,1.2681,0.2545,0.1364,0.0000,0.0000,0.0000,0.2415,0.6667,0.0726,0.0000,0.5404,0.0000,0.0000,0.2410,0.0000,0.9264,0.6736,0.6329,0.9180,0.8328,1.4893"
EP00282,T5/day_2128/block_3,F4_counts,GAIN_DRIFT,benign,15,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2199,0.9799,0.9799,0.9799,0.9029,0.9029,0.9799,0.9685,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0001,0.9799,0.9029,0.9799,0.9799,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.9685,0.9891,0.9799,0.9799,0.9799,0.9799,0.9685"
EP00283,T5/day_2128/block_3,F0_control_mean,GAIN_DRIFT,sub,27,"1.2182,0.2418,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2878,0.6312,0.2704,0.5399,0.1996,0.3709,0.0448,0.0995,0.2858,0.5872,1.6318,2.2978,3.3815,4.5722,5.5971,6.0248,5.9482,6.3891,6.8103,6.5439,6.0986,5.7088,6.2495,5.0654,5.0289,5.1759"
EP00283,T5/day_2128/block_3,F1_variability,GAIN_DRIFT,sub,27,"0.5737,0.6043,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5593,0.2312,0.3666,0.3594,0.6920,0.0000,0.0000,0.0000,0.0000,0.0000,0.1035,0.0086,0.6745,1.9528,3.2268,4.8723,9.0369,11.1180,12.5424,14.2578,14.8648,16.1310,16.9479,16.5747,17.2547,17.0688,17.2355,15.8656,15.9701,16.2224,16.5382"
EP00283,T5/day_2128/block_3,F2_covariance,GAIN_DRIFT,sub,27,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6304,0.0000,0.5627,0.2988,0.6745,0.0000,0.6918,1.4885,1.6822,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0967,0.2788,1.9243,0.0012,0.9644,1.1654,1.3575,1.3003,1.2231,0.6004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7856,0.0000,0.5156,0.5012,0.0490"
EP00283,T5/day_2128/block_3,F3_spectral,GAIN_DRIFT,sub,27,"1.1609,0.6330,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0560,0.0000,0.0000,0.6375,1.2475,0.6416,0.2310,0.6745,0.0465,1.0016,1.3366,2.2144,1.3008,0.0000,0.0000,0.0000,0.0000,0.0000,0.7942,1.8388,0.9506,0.0000,1.5097,0.0000,0.0000,0.0525,0.0000,1.2406,0.5407,0.6301,0.8847,0.6796,1.7810"
EP00283,T5/day_2128/block_3,F4_counts,GAIN_DRIFT,sub,27,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2411,1.0743,1.0743,1.0743,0.9899,0.9899,1.0743,0.0000,0.0000,0.0000,0.0000,0.0000,0.2653,0.0000,0.0000,0.0000,0.0000,0.2653,0.3151,0.3404,0.0000,0.4494,0.4494,1923313213.5221,1923313213.5221,1923313213.5221,2.5058,3.5443,2.5058,1.4915,1.4915,1.4915,1.4915,1.4915"
EP00284,T5/day_2128/block_3,F0_control_mean,GAIN_DRIFT,crossing,22,"1.8661,0.9342,0.7033,0.0000,0.0000,0.0635,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0595,1.0001,1.5821,1.7540,2.4939,3.2151,5.2116,7.4463,10.1334,12.7165,17.2116,24.7460,29.2479,32.7460,37.8614,40.0106,39.4881,36.3526,37.3571,37.9580,36.2436,35.3595,34.5565,35.7934,29.6328,30.4128,30.1885"
EP00284,T5/day_2128/block_3,F1_variability,GAIN_DRIFT,crossing,22,"0.3167,0.3515,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3003,0.0000,0.0811,0.0730,0.4513,0.0000,0.2624,2.0508,7.2017,13.3398,23.5873,32.6877,40.8462,46.7791,53.7738,60.4767,68.0428,70.3401,74.2359,75.9157,75.4058,75.4346,76.4697,76.7661,77.4004,74.5360,73.6578,73.7516,73.4515,72.8077,70.4838"
EP00284,T5/day_2128/block_3,F2_covariance,GAIN_DRIFT,crossing,22,"0.0622,0.0000,0.0000,0.0000,0.0000,0.0032,0.6538,0.0000,0.5902,0.3426,0.6952,0.0087,0.7114,1.4591,1.6409,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8272,0.6787,1.5703,1.6156,1.3889,3.5035,2.8790,2.4350,1.7091,2.3130,3.3291,3.1871,4.0046,4.2751,3.9898,4.0103,3.2233,2.7902,1.8445,2.4355,2.5398"
EP00284,T5/day_2128/block_3,F3_spectral,GAIN_DRIFT,crossing,22,"0.5789,0.2462,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2490,0.6334,0.2516,0.0000,0.3297,0.0071,0.7156,0.9232,1.4459,2.2637,2.2415,2.8033,2.0531,1.8081,1.6983,0.3926,1.4831,0.1748,0.0000,0.1210,0.0000,0.0000,0.3419,0.1644,0.8761,0.2913,0.2434,0.3533,0.0395,0.3816"
EP00284,T5/day_2128/block_3,F4_counts,GAIN_DRIFT,crossing,22,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3011,1.3421,1.3421,1.3421,1.2366,1.2366,1.3421,0.0000,0.0000,0.0000,0.0000,0.4252,2.9733,2.8817,1.6419,2402688725.7776,2402688725.7776,4805377456.0416,4805377456.0416,4805377456.0416,7208066186.3057,9610754916.5698,9610754916.5698,12013443646.8338,12013443646.8338,12013443646.8338,12013443646.8338,9906539415.8734,9906539415.8734,9906539415.8734,9906539415.8734,9906539415.8734,9906539415.8734,9906539415.8734"
EP00285,T5/day_2128/block_3,F0_control_mean,GAIN_DRIFT,benign,19,"2.4415,1.2742,0.9851,0.0298,0.0000,0.1838,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2105,1.4005,1.8411,1.4772,1.8506,1.5180,1.6981,1.1126,1.0285,1.0513,0.9426,1.4201,1.3717,1.8466,2.0449,2.2627,1.9699,1.8532,1.8052,1.9729,1.6401,1.2384,1.2096,1.8020,1.1891,1.1640,1.6174"
EP00285,T5/day_2128/block_3,F1_variability,GAIN_DRIFT,benign,19,"1.1443,1.1864,0.3153,0.3574,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1246,0.6745,0.8654,0.9072,1.6575,0.0000,0.0000,0.0000,0.0307,0.3883,0.8988,1.0773,1.0433,1.3069,1.8650,2.3738,3.3808,3.9124,4.3072,5.3179,5.5606,5.6346,6.6865,8.6462,9.6211,9.5498,9.8839,13.7329,12.6332,12.0712,11.0230"
EP00285,T5/day_2128/block_3,F2_covariance,GAIN_DRIFT,benign,19,"0.0595,0.0000,0.0000,0.0000,0.0000,0.0000,0.6560,0.0000,0.5919,0.3423,0.6977,0.0056,0.7141,1.4658,1.6636,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1794,0.3466,2.0815,0.6301,1.6981,0.3092,0.8850,0.2250,0.3154,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3805,1.0469,0.6649,0.3150"
EP00285,T5/day_2128/block_3,F3_spectral,GAIN_DRIFT,benign,19,"0.8148,0.4331,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0159,0.0000,0.0000,0.4364,0.8786,0.4574,0.1589,0.4561,0.0000,0.6745,0.9360,1.5861,0.9220,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3663,0.0000,0.0000,0.1266,0.0000,0.0000,0.0000,0.0000,0.5256,0.2912,0.2887,0.5656,0.4870,1.2111"
EP00285,T5/day_2128/block_3,F4_counts,GAIN_DRIFT,benign,19,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6745,3.0060,3.0060,3.0060,2.7697,2.7697,3.0060,0.0000,0.0000,0.0000,0.0000,0.0000,0.7424,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6745,0.6745,0.7424,0.6488,0.0002,0.2941,0.0000,0.0000,0.2527,0.2527,0.2527"
EP00286,T5/day_2128/block_3,F0_control_mean,GAIN_DRIFT,sub,25,"1.8130,0.8757,0.6435,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9198,1.2494,0.9031,1.1621,0.8367,1.0028,0.6363,0.5367,0.6745,0.7286,1.1154,1.2248,1.5779,2.0876,2.1905,1.7193,1.6662,1.6907,2.0920,1.6445,1.6976,2.3522,3.0538,2.8713,2.7902,3.3111"
EP00286,T5/day_2128/block_3,F1_variability,GAIN_DRIFT,sub,25,"0.5914,0.6214,0.0000,0.0300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5773,0.2562,0.3887,0.3817,0.7072,0.0000,0.0000,0.0000,0.0000,0.0000,1.0279,1.6070,3.1781,5.2603,7.0036,10.0430,13.4485,15.9029,17.2663,19.9312,20.9994,23.3972,26.5897,28.6807,32.0154,34.4715,36.2112,37.7778,40.0502,41.4436,41.8275"
EP00286,T5/day_2128/block_3,F2_covariance,GAIN_DRIFT,sub,25,"0.0561,0.0000,0.0000,0.0000,0.0000,0.0000,0.6777,0.0000,0.6109,0.3507,0.7211,0.0000,0.7382,1.5236,1.7147,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1623,0.2908,1.9436,0.6745,1.6877,0.2430,0.5977,0.2026,0.3420,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0724,0.9189,1.1885,0.4376,0.1903"
EP00286,T5/day_2128/block_3,F3_spectral,GAIN_DRIFT,sub,25,"0.7870,0.4142,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0067,0.0000,0.0000,0.4174,0.8482,0.4203,0.1303,0.4435,0.0000,0.6745,0.9119,1.5517,1.0122,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4143,0.0000,0.0000,0.3103,0.0000,0.0000,0.0000,0.0000,0.3858,0.2958,0.3972,0.7627,0.5602,1.2883"
EP00286,T5/day_2128/block_3,F4_counts,GAIN_DRIFT,sub,25,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2199,0.9799,0.9799,0.9799,0.9029,0.9029,0.9799,0.0000,0.0000,0.0000,0.0000,0.0000,0.2420,0.0000,0.0000,0.0000,0.2115,1.1638,0.9434,0.9434,0.0044,0.0044,0.0384,0.0000,0.0000,0.0000,0.0000,0.0414,1754393898.7105,1754393898.7105,1754393898.7105,1754393898.7105,1754393898.7105,1754393898.7105"
EP00287,T5/day_2128/block_3,F0_control_mean,GAIN_DRIFT,crossing,18,"3.6318,2.0085,1.6064,0.2778,0.0000,0.4919,0.2363,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1492,1.4483,1.6030,0.6868,0.8309,0.0912,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6598,2.7773,3.1618,5.8606,6.0484,5.7949,6.2653"
EP00287,T5/day_2128/block_3,F1_variability,GAIN_DRIFT,crossing,18,"0.6533,0.6956,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6335,0.1385,0.5304,0.4616,2.6803,10.3965,13.7092,18.4543,21.5562,24.5530,27.5852,31.0592,36.3225,38.2162,40.5019,42.6047,46.2595,47.6573,51.0366,54.2128,56.1116,58.1209,61.0792,62.7856,65.2747,66.6171,67.6534,68.9619,70.2542,71.2290,72.3221"
EP00287,T5/day_2128/block_3,F2_covariance,GAIN_DRIFT,crossing,18,"0.0567,0.0000,0.0000,0.0000,0.0000,0.0000,0.6536,0.0000,0.5895,0.3397,0.6954,0.0028,0.7131,1.5340,1.6040,0.0000,0.0000,0.0000,0.0000,0.0496,0.0000,0.1101,0.0000,1.2401,0.0636,0.9741,1.2702,2.1252,1.7397,1.2569,0.0829,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3600,0.7426,0.8458,0.7066,0.6044"
EP00287,T5/day_2128/block_3,F3_spectral,GAIN_DRIFT,crossing,18,"0.8739,0.5167,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1262,0.0000,0.0000,0.5230,0.9623,0.6667,0.4159,0.7015,0.2465,0.9594,1.3413,1.9990,1.5202,0.5237,0.3341,0.0000,0.0000,0.0000,0.3150,1.0347,0.5997,0.0000,1.1593,0.2792,0.0000,0.1119,0.0000,1.1713,1.0598,0.8760,0.9030,0.4298,1.1463"
EP00287,T5/day_2128/block_3,F4_counts,GAIN_DRIFT,crossing,18,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9778,4.3579,4.3579,4.3579,4.0154,4.0154,4.3579,0.0000,0.0000,0.0000,0.0002,0.5454,0.8133,0.5321,4.9280,5.2341,5.6604,7801956354.6401,7801956354.6401,7801956354.6401,7801956354.6401,7801956354.6401,7801956354.6401,15603912723.8485,15603912723.8485,15603912723.8485,15603912723.8485,15603912723.8485,15603912723.8485,31207825462.2654,39009781831.4738,39009781831.4738,39009781831.4738,46811738200.6823"
EP00288,T5/day_2128/block_3,F0_control_mean,GEOMETRY_ROTATION,benign,14,"2.5153,1.2462,0.9318,0.0000,0.0000,0.0606,0.0000,0.0000,0.0000,0.0000,0.0000,0.4656,2.1740,3.6404,5.2243,5.8714,7.1840,7.9861,7.3344,7.3146,6.2318,7.4330,7.1950,6.6407,7.0034,7.1599,8.1029,7.8856,8.0589,8.4007,8.3149,7.0386,6.8603,6.1937,6.3830,5.2209,4.8029,5.9662,6.6741,7.0372,6.9924,7.7278"
EP00288,T5/day_2128/block_3,F1_variability,GEOMETRY_ROTATION,benign,14,"0.5312,0.5589,0.0000,0.0138,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7519,2.2879,3.4715,5.1061,8.6940,13.4266,18.2350,15.8819,16.7995,14.7919,13.1194,12.4050,10.6012,9.9050,9.9182,10.3799,9.7731,8.8226,8.6155,7.1351,7.3097,8.5010,9.1673,10.2518,11.0240,13.3290,11.7806,11.0107,12.1777,11.9924,11.5899,11.6217"
EP00288,T5/day_2128/block_3,F2_covariance,GEOMETRY_ROTATION,benign,14,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3852,0.0000,0.3896,0.0805,1.0970,0.7666,2.4823,4.7466,6.3184,6.6896,6.2712,6.8578,7.0616,6.4264,6.5239,6.6314,6.3038,6.2614,5.8502,6.0737,5.4181,4.8765,5.3193,6.4595,7.1148,6.4559,5.6432,5.9587,6.4371,6.6306,6.4133,6.9692,8.2393,8.2916,7.4588,6.8223"
EP00288,T5/day_2128/block_3,F3_spectral,GEOMETRY_ROTATION,benign,14,"0.7057,0.4421,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1596,0.7141,2.5558,3.5774,3.2676,1.8683,1.2958,0.8926,0.8471,0.8651,1.3221,1.8506,1.9215,1.9397,2.2654,2.1231,1.5639,1.5723,1.0197,1.6343,1.1147,1.0353,1.6451,1.3531,1.9621,1.8385,2.1689,1.9531,2.0332,1.7215,2.5871,2.1610,2.2331"
EP00288,T5/day_2128/block_3,F4_counts,GEOMETRY_ROTATION,benign,14,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9778,4.3579,0.0000,4.3579,4.0154,4.0154,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9405,1.0763,1.0763,1.0763,5.1554,5.1554,0.0000,0.0000,0.0000,0.0000,0.0000"
EP00289,T5/day_2128/block_3,F0_control_mean,GEOMETRY_ROTATION,sub,17,"1.8590,0.8979,0.6598,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2671,3.0912,7.3096,12.7996,18.9751,22.9499,26.2222,28.0004,28.0119,27.4686,25.3791,25.7556,24.8180,24.2071,24.7284,24.6643,25.7211,25.7948,25.8127,26.0353,26.2867,25.4360,25.1677,24.4620,24.1442,23.3474,23.5361,23.1093,22.7030,22.8319"
EP00289,T5/day_2128/block_3,F1_variability,GEOMETRY_ROTATION,sub,17,"0.4798,0.5054,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.1365,12.1304,17.3366,17.8392,19.4725,21.9402,23.3886,24.1286,23.3424,23.3187,23.7598,24.0228,23.7639,23.5326,23.9987,24.2959,23.5651,23.7020,23.9643,24.0119,23.6595,24.0091,24.0214,23.0031,22.8773,22.6060,22.4681,21.5390,22.0054,22.0995,22.1583"
EP00289,T5/day_2128/block_3,F2_covariance,GEOMETRY_ROTATION,sub,17,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2286,0.0000,0.1819,0.0000,0.2590,0.0000,1.9165,5.1922,7.4513,9.7025,12.1687,16.6257,20.1580,21.0283,21.4361,20.6129,21.6258,22.8392,23.3302,22.9415,22.8140,22.8235,21.3342,22.5772,21.7402,21.1223,20.6724,21.4762,21.6193,21.3937,20.5269,22.2568,21.8160,21.1429,21.4324,21.6182"
EP00289,T5/day_2128/block_3,F3_spectral,GEOMETRY_ROTATION,sub,17,"0.6745,0.3987,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0972,0.0000,0.0000,3.3149,8.2237,9.5280,8.0263,6.7736,5.4322,5.2563,5.0009,5.6485,5.0034,4.5372,4.5969,3.7261,3.2251,3.0755,4.0183,4.0866,3.1599,3.2539,4.9685,3.9333,3.6740,4.4315,4.0391,4.7232,3.8582,4.7148,4.8525,4.8117,5.0731"
EP00289,T5/day_2128/block_3,F4_counts,GEOMETRY_ROTATION,sub,17,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.7770,7.9195,7.9195,7.9195,7.2971,0.0000,0.0000,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000"
EP00290,T5/day_2128/block_3,F0_control_mean,GEOMETRY_ROTATION,crossing,26,"1.0706,0.3977,0.2310,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4294,0.6660,0.4174,0.6031,0.3687,1.3942,2.7137,7.1932,12.5517,18.3575,24.7932,29.0304,31.0622,31.3964,30.1249,27.8116,27.8226,26.4659,25.7233,25.0204,25.7071,27.7698,28.3536,28.6329,28.5351,28.9573"
EP00290,T5/day_2128/block_3,F1_variability,GEOMETRY_ROTATION,crossing,26,"0.5628,0.5920,0.0000,0.0146,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5490,0.2355,0.3649,0.3581,0.6758,0.0000,0.0000,0.0000,0.0000,0.0000,5.6501,7.8996,6.9339,9.6939,12.2608,17.8046,23.9170,25.5442,25.7950,24.8987,25.5341,25.3583,24.8766,24.6494,24.0618,24.6756,24.0185,24.0018,24.8147,22.8638,22.5657"
EP00290,T5/day_2128/block_3,F2_covariance,GEOMETRY_ROTATION,crossing,26,"0.0259,0.0000,0.0000,0.0000,0.0000,0.0000,0.6001,0.0000,0.5384,0.2981,0.6403,0.0000,0.6560,1.3817,1.5582,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6871,8.0418,12.6986,17.3111,22.2652,33.0759,47.5126,54.9136,54.6258,54.6803,55.1343,54.9852,54.5106,54.1132,55.5431,53.4898,54.3769,53.9483,52.6311,53.7975,54.3537"
EP00290,T5/day_2128/block_3,F3_spectral,GEOMETRY_ROTATION,crossing,26,"0.2666,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0011,0.3106,0.0032,0.0000,0.0199,0.0000,0.1858,0.3558,0.8015,5.4308,6.1039,6.3254,6.3152,6.5387,5.4981,1.3919,0.9650,0.2761,0.5218,1.4719,1.1923,1.2510,2.0482,2.2247,1.7229,1.6094,2.0824,2.6516,2.1934,2.2669"
EP00290,T5/day_2128/block_3,F4_counts,GEOMETRY_ROTATION,crossing,26,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1880,0.8380,0.8380,0.8380,0.7722,0.7722,0.8380,0.0000,0.0000,0.0000,0.0000,0.0000,0.2070,0.0000,0.2070,1.0520,1.2389,1500333091.8005,3000666186.4026,6001332375.6066,7501665470.2087,7501665470.2087,7501665470.2087,7501665470.2087,7501665470.2087,7501665470.2087,7501665470.2087,7501665470.2087,7501665470.2087,6001332375.6066,6001332375.6066,6001332375.6066,6001332375.6066,6001332375.6066"
EP00291,T5/day_2128/block_3,F0_control_mean,GEOMETRY_ROTATION,benign,14,"4.5442,2.5024,1.9966,0.3255,0.0000,0.5949,0.2734,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2116,1.4076,2.7181,5.6922,6.6913,6.6178,7.4804,7.1658,8.6448,7.3542,8.2120,8.3353,8.2998,9.3251,8.3391,9.0695,8.9154,9.5305,9.4711,9.6198,9.5316,9.6621,9.5040,8.6757,8.1774,8.8699,8.3470,7.9837,8.2471"
EP00291,T5/day_2128/block_3,F1_variability,GEOMETRY_ROTATION,benign,14,"0.5686,0.5982,0.0000,0.0148,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5739,2.1443,3.6313,5.5453,6.8149,7.6180,9.2628,10.8881,12.8541,11.6396,10.5294,11.7333,12.1121,12.0414,12.1441,13.6317,13.5351,12.9658,12.2597,11.7686,12.2505,11.9873,12.0232,13.1725,13.4721,13.8858,13.1052,13.6009,13.8553,13.8175,13.0453,13.1964"
EP00291,T5/day_2128/block_3,F2_covariance,GEOMETRY_ROTATION,benign,14,"0.0306,0.0000,0.0000,0.0000,0.0000,0.0000,0.6798,0.0000,0.6004,0.3679,1.2636,0.0000,1.0304,3.1294,4.7751,3.6146,4.2268,5.6094,6.0632,7.1351,8.8126,9.3008,10.9167,12.2038,11.5562,12.5341,13.5249,12.8792,13.2816,13.9318,14.0247,13.5227,13.4857,13.1953,13.2582,13.6479,13.9168,15.2146,15.0468,13.9711,13.5888,12.5205"
EP00291,T5/day_2128/block_3,F3_spectral,GEOMETRY_ROTATION,benign,14,"1.1221,0.7481,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1806,0.4492,0.0000,0.5618,1.6379,2.5915,2.0758,1.2987,2.3574,2.0806,3.3630,3.3933,3.9963,3.8587,3.0622,2.7992,2.7703,2.8070,2.7149,3.1147,3.6454,3.4978,3.3286,3.5074,1.9265,2.3182,3.5281,2.8640,3.1681,3.5263,4.5129,4.6658,3.8303,5.0212"
EP00291,T5/day_2128/block_3,F4_counts,GEOMETRY_ROTATION,benign,14,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3316,1.4780,1.3619,1.4780,1.3619,1.3619,1.3619,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0625,0.0000,1.3549,1.3619,1.3619,0.0000,0.0000,0.0000,0.0001,0.0625,0.0625,0.0625,0.0625,1.4918,1.3971,1.3549,1.3549,1.3549,1.3549"
EP00292,T5/day_2128/block_3,F0_control_mean,GEOMETRY_ROTATION,sub,14,"2.7817,1.4436,1.1122,0.0171,0.0000,0.1936,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0159,4.8081,8.4150,12.2640,17.0515,20.8984,24.2749,27.4514,29.7504,33.8254,35.1940,36.8883,37.3031,37.7569,38.8624,37.4052,38.2466,38.1785,39.0231,38.8857,40.1183,39.6867,39.3868,38.5498,37.6398,37.4658,36.7008,36.9113,35.8029,35.6409"
EP00292,T5/day_2128/block_3,F1_variability,GEOMETRY_ROTATION,sub,14,"0.5534,0.5821,0.0000,0.0144,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.7979,4.3665,6.0297,9.2118,10.7924,11.6585,13.6844,15.0146,16.5881,17.1004,16.8977,18.9237,19.1789,19.4044,18.8042,18.1598,18.4599,16.9625,17.1702,16.6768,16.0245,16.0574,17.0980,17.7480,16.5806,16.8429,17.6980,16.8982,15.4800,15.9891,16.2835,15.9366"
EP00292,T5/day_2128/block_3,F2_covariance,GEOMETRY_ROTATION,sub,14,"0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4006,0.0000,0.3372,0.1835,0.9038,0.5358,2.0342,5.4353,8.1652,9.7522,12.2376,14.4886,17.5405,19.3024,20.3782,23.5900,26.4132,29.2538,29.7787,31.1582,31.4327,30.2930,29.9561,30.9387,30.7494,29.7545,29.7787,31.1534,31.4214,30.8052,31.0956,31.6366,31.0225,31.5889,31.6682,31.3903"
